 ,Label,Area,Mean,StdDev,Perim.,BX,BY,Width,Height,Circ.,AR,Round,Solidity
450,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07293-02061,25.029,0.874,0.248,24.341,1316.985,4669.018,6.406,5.765,0.531,1.319,0.758,0.871
451,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07310-07958,18.054,2.186,0.272,20.498,5094.988,4679.907,5.124,5.124,0.540,1.043,0.959,0.863
452,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07377-10289,0.821,0.888,0.030,5.124,6590.047,4724.746,1.281,1.281,0.393,2.646,0.378,0.667
453,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07374-10292,11.489,0.689,0.061,21.779,6590.688,4720.903,3.843,5.765,0.304,1.755,0.570,0.709
454,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07384-10718,8.617,0.875,0.074,15.373,6863.565,4728.589,3.843,3.203,0.458,1.257,0.795,0.808
455,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07453-10491,40.621,2.241,0.321,29.466,6716.877,4770.226,6.406,8.327,0.588,1.169,0.855,0.904
456,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07464-04150,22.567,1.398,0.248,23.060,2655.107,4779.193,7.046,4.484,0.533,1.579,0.633,0.887
457,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07470-10681,16.413,1.890,0.235,17.936,6839.864,4783.037,4.484,4.484,0.641,1.299,0.770,0.930
458,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07472-02775,7.796,0.609,0.069,14.092,1775.623,4784.958,3.843,3.203,0.493,1.312,0.762,0.826
459,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07474-02777,0.410,0.769,0.000,2.562,1778.826,4787.521,0.641,0.641,0.785,1.000,1.000,1.000
460,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07472-01224,33.646,2.252,0.353,26.903,780.839,4783.037,6.406,7.046,0.584,1.110,0.901,0.906
461,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07485-11086,62.778,1.377,0.421,35.871,7097.368,4790.083,8.327,9.608,0.613,1.234,0.810,0.930
462,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07488-06604,47.596,1.604,0.239,32.028,4227.034,4792.005,7.046,8.968,0.583,1.146,0.872,0.913
463,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07516-10321,38.569,1.388,0.285,32.028,6607.342,4811.221,8.327,7.046,0.472,1.181,0.847,0.851
464,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07522-08418,10.668,0.664,0.060,16.654,5390.284,4816.346,4.484,3.843,0.483,1.203,0.831,0.839
465,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07518-05829,97.654,1.002,0.403,51.245,3728.680,4809.300,10.889,12.811,0.467,1.170,0.855,0.888
466,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07530-11260,11.078,1.415,0.323,15.373,7210.747,4821.470,3.843,3.843,0.589,1.092,0.916,0.885
467,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07548-06246,2.462,0.636,0.156,11.530,4000.276,4834.281,1.922,1.922,0.233,1.089,0.919,0.667
468,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07555-07796,17.643,1.416,0.241,20.498,4991.218,4836.844,5.124,5.124,0.528,1.106,0.904,0.851
469,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07589-03710,40.621,0.962,0.251,29.466,2373.263,4857.341,7.046,7.687,0.588,1.188,0.842,0.912
470,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07592-08598,14.771,1.602,0.235,19.217,5505.585,4860.544,4.484,5.124,0.503,1.311,0.763,0.857
471,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07615-04079,37.338,1.390,0.440,29.466,2609.628,4873.996,6.406,8.327,0.540,1.332,0.751,0.883
472,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07657-09186,19.695,1.580,0.269,20.498,5881.591,4902.180,5.124,5.124,0.589,1.163,0.860,0.897
473,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07723-08899,7.796,1.470,0.184,14.092,5699.033,4945.098,3.203,3.843,0.493,1.109,0.902,0.826
474,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07757-05374,45.134,1.274,0.531,32.028,3438.508,4964.955,7.687,8.327,0.553,1.193,0.838,0.902
475,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07765-11036,15.592,1.272,0.154,23.060,7067.262,4970.720,3.843,6.406,0.368,2.042,0.490,0.776
476,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07768-02485,21.336,1.248,0.187,21.779,1589.221,4973.282,5.124,5.765,0.565,1.142,0.876,0.881
477,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07787-02860,0.410,0.667,0.000,2.562,1831.992,4988.015,0.641,0.641,0.785,1.000,1.000,1.000
478,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07794-02700,45.134,0.861,0.106,30.747,1726.300,4988.655,7.046,8.327,0.600,1.109,0.902,0.924
479,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07817-04466,13.540,1.688,0.215,17.936,2858.804,5004.669,3.843,5.124,0.529,1.455,0.687,0.835
480,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07832-03405,34.056,0.885,0.159,26.903,2178.533,5012.997,5.765,7.687,0.591,1.319,0.758,0.907
481,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07847-11376,5.334,0.977,0.109,10.249,7285.692,5025.167,2.562,2.562,0.638,1.093,0.915,0.897
482,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07852-08761,0.410,0.833,0.000,2.562,5611.917,5029.651,0.641,0.641,0.785,1.000,1.000,1.000
483,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07853-08759,0.410,0.875,0.000,2.562,5610.636,5030.292,0.641,0.641,0.785,1.000,1.000,1.000
484,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07855-08762,30.363,1.021,0.184,26.903,5609.355,5028.370,6.406,6.406,0.527,1.461,0.685,0.902
485,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07917-08067,1.641,0.901,0.178,6.406,5166.730,5070.647,1.922,1.281,0.503,2.031,0.492,0.800
486,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07920-12574,48.417,1.168,0.264,30.747,8050.516,5069.366,7.687,7.687,0.644,1.117,0.895,0.940
487,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07934-02619,44.314,1.211,0.267,32.028,1673.775,5078.333,8.327,7.687,0.543,1.415,0.707,0.904
488,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07964-09878,17.643,1.231,0.226,21.779,6324.857,5098.831,5.124,5.124,0.467,1.481,0.675,0.835
489,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07987-09704,23.798,1.382,0.180,23.060,6213.400,5113.564,5.765,5.765,0.562,1.343,0.744,0.885
490,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:08016-02776,42.673,1.089,0.157,32.028,1774.342,5130.859,8.327,7.687,0.523,1.275,0.785,0.881
491,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:08027-05717,21.336,1.051,0.137,24.341,3659.500,5139.186,5.124,5.765,0.453,1.105,0.905,0.867
492,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:08051-02842,16.002,1.256,0.206,17.936,1818.540,5155.200,4.484,4.484,0.625,1.182,0.846,0.907
493,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:08129-02090,0.410,1.643,0.000,2.562,1338.763,5207.085,0.641,0.641,0.785,1.000,1.000,1.000
494,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:08130-02088,1.231,1.508,0.192,5.124,1337.482,5207.085,0.641,1.922,0.589,3.000,0.333,1.000
495,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:08143-05998,29.543,1.626,0.328,24.341,3838.856,5213.491,6.406,5.765,0.627,1.082,0.924,0.917
496,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:08174-05781,11.899,1.305,0.268,19.217,3701.777,5233.348,3.203,5.765,0.405,2.228,0.449,0.773
497,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:08180-03466,0.410,1.444,0.000,2.562,2220.169,5239.754,0.641,0.641,0.785,1.000,1.000,1.000
498,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:08235-07978,34.466,0.857,0.126,26.903,5107.158,5271.781,7.046,6.406,0.598,1.176,0.850,0.903
499,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:08266-08302,8.617,2.423,0.417,14.092,5315.980,5293.560,3.843,3.203,0.545,1.417,0.706,0.840
500,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:08265-06261,101.347,1.071,0.241,47.401,4004.120,5289.077,12.811,10.889,0.567,1.093,0.915,0.911
501,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:08313-08659,0.821,1.476,0.175,3.843,5545.940,5324.948,1.281,0.641,0.698,2.000,0.500,1.000
502,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:08402-08736,25.850,1.834,0.262,24.341,5592.700,5379.395,6.406,5.765,0.548,1.122,0.891,0.869
503,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:08448-02240,5.334,1.561,0.264,14.092,1433.566,5410.142,3.203,3.203,0.338,1.125,0.889,0.722
504,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:08453-08431,41.031,1.622,0.372,29.466,5396.690,5411.423,7.687,7.046,0.594,1.105,0.905,0.901
505,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:08472-09149,8.206,1.438,0.284,12.811,5859.172,5425.515,3.203,3.203,0.628,1.083,0.923,0.889
506,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:08518-02630,15.592,0.744,0.189,17.936,1682.102,5454.340,5.124,3.843,0.609,1.549,0.646,0.894
507,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:08572-07243,0.410,2.917,0.000,2.562,4639.552,5490.852,0.641,0.641,0.785,1.000,1.000,1.000
508,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:08616-08465,36.518,1.910,0.380,29.466,5418.469,5515.834,7.687,7.046,0.529,1.497,0.668,0.899
509,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:08634-10299,15.592,0.824,0.335,19.217,6595.172,5528.004,4.484,5.124,0.531,1.191,0.840,0.854
510,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:08662-08334,58.264,1.750,0.452,34.590,5333.915,5544.659,8.968,8.327,0.612,1.112,0.899,0.931
511,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:08700-10518,2.462,1.110,0.160,10.249,6736.735,5571.562,1.922,2.562,0.295,1.915,0.522,0.632
512,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:08720-10687,3.283,1.910,0.220,8.968,6844.348,5585.014,2.562,1.922,0.513,1.416,0.706,0.800
513,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:08723-10689,8.206,1.830,0.265,14.092,6844.989,5586.295,3.843,3.203,0.519,1.762,0.568,0.816
514,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:08849-08534,25.029,2.021,0.371,23.060,5463.948,5665.724,5.765,5.765,0.591,1.068,0.937,0.897
515,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:08922-10803,11.899,0.691,0.111,17.936,6918.012,5713.125,4.484,4.484,0.465,1.156,0.865,0.784
516,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:09158-03357,11.078,1.532,0.241,15.373,2148.427,5864.296,3.843,3.843,0.589,1.073,0.932,0.885
517,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:09310-04297,38.159,1.411,0.232,28.184,2749.269,5960.380,7.046,7.046,0.604,1.014,0.987,0.903
518,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:09378-06973,73.856,0.972,0.189,39.715,4461.477,6002.657,10.249,9.608,0.588,1.080,0.926,0.916
519,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:09442-04316,30.773,1.162,0.149,25.622,2761.440,6045.574,7.046,5.765,0.589,1.169,0.856,0.904
520,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:09638-10376,11.899,2.020,0.330,15.373,6644.494,6171.764,3.843,3.843,0.633,1.175,0.851,0.892
521,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:09656-10672,16.413,1.007,0.216,19.217,6834.099,6182.653,4.484,5.124,0.559,1.293,0.773,0.879
522,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:11673-10911,32.825,1.643,0.341,26.903,6985.911,7474.015,6.406,7.046,0.570,1.195,0.837,0.889
523,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:11792-04579,30.363,2.361,0.460,25.622,2929.906,7550.242,6.406,6.406,0.581,1.213,0.824,0.908
524,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:11803-04927,27.491,0.867,0.113,24.341,3153.461,7557.288,5.765,6.406,0.583,1.158,0.863,0.899
525,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:11820-04971,24.208,1.161,0.178,24.341,3181.645,7568.818,5.765,5.765,0.513,1.093,0.915,0.861
526,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:11847-04940,49.648,1.429,0.318,33.309,3160.507,7584.832,8.327,8.327,0.562,1.080,0.926,0.903
527,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:11872-05109,73.446,1.193,0.228,39.715,3268.120,7599.564,9.608,10.249,0.585,1.188,0.842,0.920
528,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:11944-04732,43.493,1.066,0.178,29.466,3027.271,7647.606,7.687,7.046,0.630,1.057,0.946,0.922
529,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:11961-04208,20.105,1.820,0.291,20.498,2692.900,7659.136,5.124,5.124,0.601,1.072,0.933,0.899
530,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:11970-04420,37.338,1.223,0.234,26.903,2828.058,7664.261,6.406,7.046,0.648,1.073,0.932,0.938
531,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:12019-05468,0.821,0.964,0.152,3.843,3502.564,7698.210,0.641,1.281,0.698,2.000,0.500,1.000
532,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:12039-04350,23.388,1.787,0.302,24.341,2783.859,7708.459,5.765,6.406,0.496,1.307,0.765,0.844
533,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:12089-04122,0.410,1.583,0.000,2.562,2640.375,7743.690,0.641,0.641,0.785,1.000,1.000,1.000
534,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:12093-04123,1.231,1.826,0.065,5.124,2640.375,7745.611,1.281,1.281,0.589,1.464,0.683,0.857
535,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:12092-04130,3.283,0.768,0.169,14.092,2644.859,7743.049,1.922,5.124,0.208,5.162,0.194,0.552
536,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:12093-05651,8.617,1.008,0.119,19.217,3618.505,7743.690,3.203,5.124,0.293,2.620,0.382,0.712
537,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:12097-04128,0.410,1.059,0.000,2.562,2644.218,7748.814,0.641,0.641,0.785,1.000,1.000,1.000
538,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:12137-05127,9.848,1.149,0.249,14.092,3282.212,7773.155,3.843,3.203,0.623,1.222,0.818,0.906
539,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:12143-11631,0.410,1.077,0.000,2.562,7450.315,7778.280,0.641,0.641,0.785,1.000,1.000,1.000
540,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:12145-11629,1.231,1.001,0.038,6.406,7448.393,7778.920,1.922,1.281,0.377,2.702,0.370,0.667
541,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:12149-05594,0.821,1.129,0.064,3.843,3583.274,7781.483,0.641,1.281,0.698,2.000,0.500,1.000
542,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:12149-05596,0.410,1.087,0.000,2.562,3584.555,7782.123,0.641,0.641,0.785,1.000,1.000,1.000
543,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:12161-11622,55.803,0.984,0.162,35.871,7440.066,7785.966,9.608,8.327,0.545,1.348,0.742,0.892
544,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:12203-04771,0.410,1.300,0.000,2.562,3056.096,7816.713,0.641,0.641,0.785,1.000,1.000,1.000
545,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:12201-05661,35.287,1.323,0.225,26.903,3622.989,7812.229,7.046,6.406,0.613,1.127,0.888,0.920
546,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:12242-10828,50.468,1.325,0.216,32.028,6932.104,7837.852,7.687,8.327,0.618,1.156,0.865,0.925
547,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:12251-11342,48.417,1.186,0.271,30.747,7261.351,7843.617,7.687,7.687,0.644,1.097,0.912,0.937
548,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:12254-05246,38.980,1.944,0.587,28.184,3357.158,7846.179,7.046,7.046,0.617,1.059,0.944,0.927
549,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:12281-04643,23.798,0.932,0.143,21.779,2971.542,7864.114,5.765,5.124,0.630,1.062,0.942,0.921
550,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:12291-04545,38.159,1.354,0.650,30.747,2908.127,7869.239,7.046,7.687,0.507,1.251,0.799,0.857
551,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:12316-10844,0.821,1.561,0.294,5.124,6945.556,7888.456,1.281,1.281,0.393,2.646,0.378,0.667
552,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:12316-08092,39.390,1.317,0.222,28.184,5180.182,7885.893,7.046,7.046,0.623,1.152,0.868,0.923
553,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:12320-10845,18.874,1.087,0.353,23.060,6944.275,7889.096,5.765,5.765,0.446,1.573,0.636,0.814
554,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:12339-05261,11.899,2.319,0.467,16.654,3368.047,7901.907,3.843,4.484,0.539,1.320,0.758,0.853
555,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:12348-05086,37.749,1.366,0.195,28.184,3254.669,7906.391,7.046,7.046,0.597,1.033,0.968,0.915
556,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:12355-07439,50.058,1.323,0.268,32.028,4761.258,7910.234,8.327,7.687,0.613,1.193,0.838,0.924
557,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:12361-04389,0.410,0.778,0.000,2.562,2811.403,7917.921,0.641,0.641,0.785,1.000,1.000,1.000
558,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:12358-06320,9.027,1.328,0.193,17.936,4047.037,7914.078,3.203,4.484,0.353,1.572,0.636,0.759
559,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:12360-04388,12.309,0.856,0.112,17.936,2808.841,7915.359,4.484,4.484,0.481,1.815,0.551,0.822
560,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:12379-07235,58.675,1.013,0.156,35.871,4630.584,7924.967,8.327,9.608,0.573,1.190,0.840,0.911
561,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:12412-04545,54.572,1.237,0.245,34.590,2906.846,7946.746,8.968,7.687,0.573,1.130,0.885,0.924
562,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:12423-06396,6.565,1.131,0.091,15.373,4095.719,7955.714,3.203,3.843,0.349,1.374,0.728,0.711
563,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:12486-06606,9.437,1.849,0.315,15.373,4229.596,7996.710,4.484,3.203,0.502,1.281,0.780,0.836
564,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:12494-05519,27.491,1.080,0.107,30.747,3532.670,7998.631,5.124,9.608,0.365,2.666,0.375,0.812
565,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:12589-05237,2.872,2.135,0.459,10.249,3353.314,8063.328,2.562,1.922,0.344,1.532,0.653,0.700
566,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:12696-06582,9.848,1.551,0.166,15.373,4214.863,8130.586,3.203,4.484,0.524,1.404,0.712,0.842
567,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:12834-11029,10.668,1.229,0.216,16.654,7062.778,8218.983,4.484,3.843,0.483,1.238,0.807,0.812
