 ,Label,Area,Mean,StdDev,Perim.,BX,BY,Width,Height,Circ.,AR,Round,Solidity
449,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10414-05774,17.643,2.027,0.356,19.217,3696.653,6668.195,4.484,5.124,0.600,1.177,0.850,0.905
450,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10460-06772,8.617,2.287,0.297,14.092,4335.928,6698.942,3.843,3.203,0.545,1.167,0.857,0.840
451,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10463-06065,1.231,1.362,0.434,5.124,3884.336,6701.504,1.281,1.281,0.589,1.464,0.683,0.857
452,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10467-06062,1.231,0.899,0.059,5.124,3882.414,6704.707,1.922,0.641,0.589,3.000,0.333,1.000
453,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10504-04548,25.439,1.623,0.245,23.060,2910.690,6725.845,5.765,5.765,0.601,1.095,0.913,0.912
454,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10508-08853,22.978,2.270,0.352,21.779,5668.286,6728.407,5.765,5.124,0.609,1.107,0.904,0.896
455,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10530-04602,3.693,1.673,0.057,8.968,2946.561,6744.421,2.562,1.922,0.577,1.340,0.746,0.857
456,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10531-04622,54.982,1.129,0.315,33.309,2956.810,6741.859,8.327,8.327,0.623,1.029,0.972,0.931
457,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10557-07953,41.442,0.885,0.101,30.747,5090.504,6758.514,7.687,7.687,0.551,1.315,0.761,0.894
458,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10600-07474,0.821,0.966,0.136,5.124,4786.880,6789.260,1.281,1.281,0.393,2.646,0.378,0.667
459,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10603-07061,1.231,1.174,0.142,6.406,4522.330,6791.182,1.922,1.281,0.377,2.702,0.370,0.667
460,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10603-07473,0.410,1.150,0.000,2.562,4786.880,6791.822,0.641,0.641,0.785,1.000,1.000,1.000
461,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10604-07053,5.744,1.056,0.265,14.092,4515.925,6791.182,4.484,2.562,0.363,3.601,0.278,0.737
462,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10606-07470,0.410,1.000,0.000,2.562,4784.958,6793.744,0.641,0.641,0.785,1.000,1.000,1.000
463,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10608-07470,0.410,0.905,0.000,2.562,4784.958,6795.025,0.641,0.641,0.785,1.000,1.000,1.000
464,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10611-07051,0.821,2.402,0.038,3.843,4515.925,6796.947,1.281,0.641,0.698,2.000,0.500,1.000
465,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10613-07049,0.410,1.308,0.000,2.562,4515.284,6798.228,0.641,0.641,0.785,1.000,1.000,1.000
466,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10614-08716,4.103,1.577,0.324,10.249,5581.811,6798.228,3.203,1.922,0.491,1.577,0.634,0.800
467,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10616-06528,0.410,1.700,0.000,2.562,4181.554,6800.150,0.641,0.641,0.785,1.000,1.000,1.000
468,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10617-06536,4.924,1.794,0.271,10.249,4185.397,6799.509,2.562,2.562,0.589,1.000,1.000,0.857
469,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10620-07053,0.410,2.222,0.000,2.562,4517.846,6802.712,0.641,0.641,0.785,1.000,1.000,1.000
470,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10624-06529,27.901,1.016,0.202,38.433,4177.711,6802.071,8.968,6.406,0.237,2.296,0.436,0.743
471,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10634-06691,8.617,1.157,0.150,14.092,4284.043,6810.399,3.843,3.203,0.545,1.348,0.742,0.840
472,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10697-07537,71.394,0.984,0.115,39.715,4823.392,6846.910,8.968,10.889,0.569,1.173,0.852,0.913
473,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10740-07729,2.052,1.366,0.351,6.406,4950.222,6878.938,1.922,1.281,0.628,1.553,0.644,0.909
474,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10766-07515,0.410,0.950,0.000,2.562,4813.783,6896.233,0.641,0.641,0.785,1.000,1.000,1.000
475,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10770-07516,0.821,1.619,0.429,3.843,4813.783,6898.795,1.281,0.641,0.698,2.000,0.500,1.000
476,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10802-05737,20.926,1.046,0.187,19.217,3672.952,6916.731,4.484,5.124,0.712,1.127,0.887,0.953
477,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10813-08866,54.982,1.310,0.181,35.871,5675.332,6921.856,8.327,8.968,0.537,1.246,0.803,0.912
478,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10935-05625,0.410,1.083,0.000,2.562,3603.131,7004.487,0.641,0.641,0.785,1.000,1.000,1.000
479,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10937-05627,0.410,1.071,0.000,2.562,3604.412,7005.768,0.641,0.641,0.785,1.000,1.000,1.000
480,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10948-05207,0.410,1.625,0.000,2.562,3335.379,7012.815,0.641,0.641,0.785,1.000,1.000,1.000
481,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10945-07514,38.569,1.156,0.411,32.028,4809.300,7007.050,7.687,7.687,0.472,1.042,0.960,0.866
482,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10949-06011,6.565,1.421,0.198,14.092,3849.105,7012.174,3.203,3.203,0.415,1.249,0.801,0.762
483,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10947-05411,43.083,0.948,0.096,33.309,3462.209,7008.331,7.687,8.327,0.488,1.254,0.797,0.875
484,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10957-10683,28.312,1.322,0.146,25.622,6839.864,7015.377,6.406,6.406,0.542,1.061,0.942,0.879
485,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10988-06528,6.155,1.284,0.166,12.811,4180.273,7037.156,3.203,3.203,0.471,1.184,0.845,0.789
486,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10992-08613,21.747,1.300,0.163,21.779,5514.552,7038.437,5.124,5.765,0.576,1.098,0.911,0.898
487,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11144-08098,73.856,1.088,0.193,38.433,5182.744,7133.880,9.608,9.608,0.628,1.046,0.956,0.938
488,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11177-06513,1.641,1.290,0.168,7.687,4171.305,7158.861,1.281,1.922,0.349,1.637,0.611,0.727
489,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11191-07648,21.747,2.138,0.391,20.498,4896.415,7165.908,5.124,5.124,0.650,1.105,0.905,0.930
490,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11305-08040,1.231,1.301,0.164,5.124,5149.435,7240.853,1.281,1.281,0.589,1.464,0.683,0.857
491,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11307-08639,1.641,1.200,0.274,5.124,5533.129,7242.134,1.281,1.281,0.785,1.000,1.000,1.000
492,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11335-08769,32.825,1.484,0.285,26.903,5614.479,7256.867,5.765,7.687,0.570,1.447,0.691,0.894
493,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11332-07347,114.888,1.207,0.220,49.963,4700.405,7252.383,11.530,12.811,0.578,1.310,0.764,0.927
494,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11347-08275,93.962,1.068,0.241,46.120,5294.842,7263.272,12.171,10.889,0.555,1.119,0.894,0.912
495,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11378-09344,17.233,1.550,0.232,17.936,5983.440,7286.332,4.484,4.484,0.673,1.090,0.918,0.923
496,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11393-09252,22.157,2.023,0.324,21.779,5923.868,7295.300,5.765,5.124,0.587,1.132,0.883,0.893
497,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11432-06747,25.029,1.153,0.265,25.622,4318.633,7319.641,6.406,6.406,0.479,1.097,0.911,0.836
498,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11436-08889,20.926,1.791,0.357,21.779,5691.346,7322.844,5.765,5.124,0.554,1.338,0.747,0.879
499,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11445-10178,0.410,1.714,0.000,2.562,6519.586,7331.171,0.641,0.641,0.785,1.000,1.000,1.000
500,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11445-10175,4.513,1.775,0.306,12.811,6516.383,7329.890,2.562,3.203,0.346,1.361,0.735,0.688
501,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11482-07270,7.386,1.654,0.291,12.811,4654.925,7353.591,3.843,2.562,0.565,1.505,0.665,0.878
502,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11485-05547,18.054,1.069,0.092,28.184,3549.965,7354.231,6.406,5.765,0.286,2.447,0.409,0.721
503,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11504-06736,4.513,0.742,0.068,8.968,4313.509,7368.324,2.562,1.922,0.705,1.372,0.729,0.957
504,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11533-06145,13.130,1.679,0.292,16.654,3934.299,7385.619,3.843,4.484,0.595,1.149,0.870,0.877
505,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11550-05988,51.289,1.186,0.205,33.309,3831.170,7395.227,9.608,7.046,0.581,1.418,0.705,0.909
506,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11577-09668,40.211,1.395,0.223,28.184,6189.699,7412.522,7.046,7.046,0.636,1.074,0.932,0.929
507,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11578-01297,52.520,1.505,0.371,38.433,826.959,7411.881,8.327,8.968,0.447,1.171,0.854,0.877
508,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11609-00638,84.935,1.464,0.549,42.277,403.551,7431.098,10.889,10.249,0.597,1.106,0.904,0.930
509,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11614-05065,25.850,0.727,0.192,29.466,3241.217,7436.223,6.406,6.406,0.374,1.190,0.840,0.818
510,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11621-05062,0.410,1.032,0.000,2.562,3242.498,7443.909,0.641,0.641,0.785,1.000,1.000,1.000
511,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11630-07854,16.002,2.348,0.680,17.936,5029.011,7447.753,4.484,4.484,0.625,1.409,0.710,0.907
512,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11650-08198,64.009,1.297,0.237,38.433,5245.519,7458.642,11.530,7.687,0.545,1.424,0.702,0.902
513,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11673-08455,20.105,1.113,0.157,20.498,5413.345,7474.656,5.124,5.124,0.601,1.141,0.876,0.899
514,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11688-01229,0.410,1.286,0.000,2.562,787.244,7486.826,0.641,0.641,0.785,1.000,1.000,1.000
515,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11690-01228,0.821,1.038,0.054,3.843,785.963,7488.108,1.281,0.641,0.698,2.000,0.500,1.000
516,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11694-01233,1.231,0.806,0.069,5.124,789.166,7490.029,1.281,1.281,0.589,1.464,0.683,0.857
517,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11694-01228,1.641,1.252,0.095,7.687,785.963,7490.029,1.922,1.922,0.349,2.654,0.377,0.667
518,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11698-01229,1.231,1.331,0.368,5.124,786.604,7492.592,1.281,1.281,0.589,1.464,0.683,0.857
519,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11698-01231,0.821,1.086,0.205,3.843,788.525,7492.592,0.641,1.281,0.698,2.000,0.500,1.000
520,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11698-01238,0.410,1.364,0.000,2.562,793.009,7493.232,0.641,0.641,0.785,1.000,1.000,1.000
521,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11697-01429,8.617,1.508,0.488,15.373,913.434,7490.670,3.843,3.843,0.458,1.323,0.756,0.764
522,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11693-01233,64.009,1.211,0.248,43.558,785.322,7485.545,9.608,9.608,0.424,1.130,0.885,0.876
523,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11773-06175,32.415,1.475,0.262,29.466,3951.594,7538.071,7.687,6.406,0.469,1.693,0.591,0.868
524,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11773-04944,31.184,1.115,0.343,26.903,3164.350,7537.430,5.765,7.687,0.541,1.179,0.848,0.859
525,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11804-07049,35.697,1.545,0.271,28.184,4511.441,7557.928,7.687,6.406,0.565,1.239,0.807,0.897
526,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11828-07612,7.386,0.951,0.157,16.654,4874.636,7574.583,3.203,3.843,0.335,1.694,0.590,0.679
527,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11862-06895,25.029,1.660,0.352,23.060,4414.076,7595.721,5.765,5.765,0.591,1.125,0.889,0.884
528,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11870-00270,47.186,1.236,0.554,32.028,169.107,7599.564,7.687,8.327,0.578,1.171,0.854,0.902
529,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11875-05821,30.363,1.387,0.216,25.622,3726.118,7603.408,5.765,7.046,0.581,1.307,0.765,0.902
530,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11882-05338,0.821,1.654,0.163,3.843,3419.292,7610.454,0.641,1.281,0.698,2.000,0.500,1.000
531,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11908-06805,22.567,1.703,0.332,21.779,4356.426,7625.187,5.765,5.124,0.598,1.181,0.847,0.902
532,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11948-05122,4.103,1.179,0.186,8.968,3279.650,7652.731,2.562,1.922,0.641,1.384,0.723,0.909
533,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11949-05126,2.872,1.037,0.097,8.968,3282.853,7652.731,1.922,2.562,0.449,1.387,0.721,0.737
534,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11950-06376,2.052,0.814,0.105,6.406,4083.549,7654.012,1.922,1.281,0.628,1.553,0.644,0.909
535,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11952-06372,2.872,1.310,0.311,8.968,4080.987,7654.652,1.922,2.562,0.449,2.339,0.427,0.778
536,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11950-04770,34.056,1.162,0.126,26.903,3052.253,7651.450,6.406,7.046,0.591,1.148,0.871,0.912
537,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11956-06372,1.641,0.884,0.098,6.406,4080.987,7657.855,1.281,1.922,0.503,2.031,0.492,0.800
538,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11958-06377,2.052,0.992,0.072,6.406,4084.189,7659.136,1.922,1.281,0.628,1.553,0.644,0.909
539,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11985-04543,17.643,0.755,0.086,20.498,2907.487,7675.150,5.124,4.484,0.528,1.279,0.782,0.887
540,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:11998-06436,16.002,1.400,0.261,17.936,4120.701,7683.477,4.484,4.484,0.625,1.309,0.764,0.907
541,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12007-08682,13.130,1.379,0.173,17.936,5559.391,7689.242,4.484,3.843,0.513,1.066,0.938,0.865
542,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12034-05993,51.289,1.296,0.225,33.309,3835.013,7704.616,8.327,8.327,0.581,1.224,0.817,0.906
543,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12057-06458,0.821,1.484,0.141,3.843,4136.715,7722.551,0.641,1.281,0.698,2.000,0.500,1.000
544,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12051-08115,55.803,1.300,0.236,35.871,5193.634,7715.505,8.968,8.327,0.545,1.143,0.875,0.916
545,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12054-05232,27.901,1.926,0.383,25.622,3348.190,7718.708,7.046,5.765,0.534,1.268,0.788,0.883
546,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12063-06461,5.744,1.280,0.244,15.373,4136.715,7725.114,3.843,3.843,0.305,2.994,0.334,0.683
547,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12067-06466,2.052,1.778,0.225,6.406,4141.199,7728.957,1.281,1.922,0.628,1.553,0.644,0.909
548,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12073-06778,47.186,1.242,0.235,32.028,4337.209,7730.238,8.968,7.046,0.578,1.194,0.837,0.909
549,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12120-04296,39.390,2.015,0.415,28.184,2748.629,7760.344,7.046,7.046,0.623,1.066,0.938,0.928
550,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12148-04383,31.184,1.630,0.409,25.622,2804.357,7778.280,6.406,6.406,0.597,1.058,0.946,0.916
551,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12155-06721,46.365,1.072,0.276,32.028,4301.338,7782.764,8.327,7.046,0.568,1.249,0.800,0.904
552,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12200-04388,0.410,0.862,0.000,2.562,2810.763,7814.792,0.641,0.641,0.785,1.000,1.000,1.000
553,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12202-04384,1.231,0.883,0.104,6.406,2807.560,7815.432,1.281,1.922,0.377,2.702,0.370,0.667
554,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12203-04389,1.231,0.797,0.058,5.124,2810.763,7816.073,1.281,1.281,0.589,1.464,0.683,0.857
555,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12206-04382,0.410,0.744,0.000,2.562,2806.919,7818.635,0.641,0.641,0.785,1.000,1.000,1.000
556,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12206-04387,0.410,0.765,0.000,2.562,2810.122,7818.635,0.641,0.641,0.785,1.000,1.000,1.000
557,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12208-04384,0.410,0.824,0.000,2.562,2808.200,7819.916,0.641,0.641,0.785,1.000,1.000,1.000
558,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12210-04391,0.410,0.794,0.000,2.562,2812.684,7821.197,0.641,0.641,0.785,1.000,1.000,1.000
559,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12211-04378,0.410,0.730,0.000,2.562,2804.357,7821.838,0.641,0.641,0.785,1.000,1.000,1.000
560,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12214-04381,0.410,0.875,0.000,2.562,2806.279,7823.759,0.641,0.641,0.785,1.000,1.000,1.000
561,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12208-04386,82.063,0.826,0.111,144.766,2802.435,7814.151,14.092,12.171,0.049,1.185,0.844,0.620
562,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12251-06782,5.744,1.656,0.364,12.811,4342.974,7846.179,3.203,3.203,0.440,1.611,0.621,0.757
563,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12302-04740,0.410,1.037,0.000,2.562,3036.239,7880.128,0.641,0.641,0.785,1.000,1.000,1.000
564,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12302-04742,0.410,1.000,0.000,2.562,3037.520,7880.128,0.641,0.641,0.785,1.000,1.000,1.000
565,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12304-04742,0.410,0.923,0.000,2.562,3037.520,7881.409,0.641,0.641,0.785,1.000,1.000,1.000
566,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12305-04732,0.821,1.283,0.092,5.124,3030.474,7881.409,1.281,1.281,0.393,2.646,0.378,0.667
567,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12306-04741,0.410,0.879,0.000,2.562,3036.879,7882.691,0.641,0.641,0.785,1.000,1.000,1.000
568,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12306-04745,0.410,0.933,0.000,2.562,3039.441,7882.691,0.641,0.641,0.785,1.000,1.000,1.000
569,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12303-06397,16.413,1.644,0.277,19.217,4095.719,7878.207,4.484,5.124,0.559,1.163,0.860,0.879
570,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12306-04739,2.462,1.007,0.152,11.530,3034.317,7881.409,2.562,2.562,0.233,2.301,0.435,0.571
571,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12308-04733,2.462,0.975,0.283,10.249,3031.114,7882.691,1.922,2.562,0.295,2.083,0.480,0.632
572,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12309-04746,0.410,0.774,0.000,2.562,3040.082,7884.612,0.641,0.641,0.785,1.000,1.000,1.000
573,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12308-04276,17.233,1.511,0.258,19.217,2737.099,7881.409,4.484,5.124,0.586,1.202,0.832,0.894
574,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12311-04742,0.410,0.967,0.000,2.562,3037.520,7885.893,0.641,0.641,0.785,1.000,1.000,1.000
575,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12312-04737,0.410,0.818,0.000,2.562,3034.317,7886.534,0.641,0.641,0.785,1.000,1.000,1.000
576,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12312-04732,2.052,0.801,0.109,10.249,3029.833,7885.893,2.562,1.922,0.245,1.560,0.641,0.556
577,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12313-04746,0.410,0.885,0.000,2.562,3040.082,7887.174,0.641,0.641,0.785,1.000,1.000,1.000
578,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12314-04730,0.410,0.857,0.000,2.562,3029.833,7887.815,0.641,0.641,0.785,1.000,1.000,1.000
579,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12316-04734,0.410,1.000,0.000,2.562,3032.395,7889.096,0.641,0.641,0.785,1.000,1.000,1.000
580,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12316-04737,0.410,0.758,0.000,2.562,3034.317,7889.096,0.641,0.641,0.785,1.000,1.000,1.000
581,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12317-04731,0.821,0.981,0.131,3.843,3030.474,7889.096,0.641,1.281,0.698,2.000,0.500,1.000
582,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12318-04737,0.410,0.909,0.000,2.562,3034.317,7890.377,0.641,0.641,0.785,1.000,1.000,1.000
583,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12318-04745,0.821,0.875,0.080,3.843,3039.441,7889.737,0.641,1.281,0.698,2.000,0.500,1.000
584,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12319-04734,0.821,0.975,0.136,3.843,3032.395,7890.377,0.641,1.281,0.698,2.000,0.500,1.000
585,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12320-04742,0.821,1.077,0.008,5.124,3036.879,7891.018,1.281,1.281,0.393,2.646,0.378,0.667
586,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12321-04738,2.052,0.905,0.121,7.687,3033.676,7891.658,2.562,1.281,0.436,2.610,0.383,0.769
587,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12346-07837,27.081,1.600,0.289,24.341,5017.480,7905.110,5.765,6.406,0.574,1.325,0.755,0.886
588,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12366-04539,52.520,1.176,0.377,37.152,2903.643,7915.999,7.687,10.249,0.478,1.536,0.651,0.895
589,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12395-01768,0.410,0.562,0.000,2.562,1132.504,7939.700,0.641,0.641,0.785,1.000,1.000,1.000
590,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12401-07223,17.233,1.646,0.254,19.217,4624.819,7940.981,4.484,5.124,0.586,1.317,0.759,0.875
591,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12409-04852,9.027,1.290,0.144,12.811,3106.700,7947.387,3.203,3.203,0.691,1.068,0.937,0.936
592,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12419-03566,2.872,2.019,0.182,7.687,2283.585,7954.433,1.922,1.922,0.611,1.380,0.725,0.875
593,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12419-04283,48.417,1.155,0.233,32.028,2739.661,7951.230,7.687,8.327,0.593,1.253,0.798,0.908
594,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12427-08049,9.437,1.868,0.287,12.811,5154.560,7958.917,3.203,3.203,0.723,1.008,0.992,0.958
595,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12443-04962,39.390,0.906,0.191,30.747,3175.239,7967.244,7.046,7.046,0.524,1.056,0.947,0.914
596,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12479-05633,3.283,0.886,0.103,10.249,3606.975,7992.866,3.203,1.922,0.393,2.135,0.468,0.727
597,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12485-09014,38.980,1.887,0.359,28.184,5770.775,7994.147,7.046,7.046,0.617,1.113,0.899,0.922
598,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:12518-06947,36.108,1.038,0.148,30.747,4446.104,8015.286,7.687,7.046,0.480,1.273,0.786,0.876
