 ,Label,Area,Mean,StdDev,Perim.,BX,BY,Width,Height,Circ.,AR,Round,Solidity
456,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08122-07029,0.005,2.488,0.356,0.333,97.583,112.778,0.097,0.069,0.545,1.198,0.835,0.862
457,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08125-04126,3.858E-4,1.438,0.088,0.083,57.292,112.847,0.028,0.014,0.698,2.000,0.500,1.000
458,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08159-04365,0.014,1.862,0.423,0.500,60.569,113.264,0.125,0.125,0.679,1.032,0.969,0.946
459,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08187-05577,0.011,1.114,0.417,0.472,77.403,113.653,0.111,0.125,0.630,1.067,0.938,0.921
460,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08196-03058,0.002,1.277,0.206,0.306,42.458,113.792,0.042,0.097,0.312,2.676,0.374,0.727
461,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08199-01616,0.011,1.481,0.201,0.528,22.375,113.819,0.139,0.125,0.513,1.144,0.874,0.849
462,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08208-07238,0.023,0.968,0.124,0.750,100.444,113.903,0.167,0.194,0.504,1.146,0.873,0.890
463,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08219-09227,0.003,2.087,0.275,0.278,128.125,114.125,0.069,0.069,0.440,1.117,0.895,0.757
464,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08244-08642,0.024,0.978,0.122,0.778,119.944,114.417,0.181,0.181,0.493,1.146,0.873,0.904
465,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08270-06452,0.024,1.644,0.326,0.722,89.528,114.778,0.181,0.181,0.567,1.123,0.891,0.910
466,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08285-09579,1.929E-4,1.400,0.000,0.056,133.042,115.069,0.014,0.014,0.785,1.000,1.000,1.000
467,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08287-05934,5.787E-4,1.333,0.165,0.111,82.403,115.083,0.028,0.028,0.589,1.464,0.683,0.857
468,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08314-02942,0.008,1.473,0.200,0.472,40.806,115.417,0.111,0.111,0.478,1.150,0.870,0.854
469,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08321-07225,0.013,1.059,0.304,0.528,100.278,115.514,0.139,0.125,0.600,1.054,0.949,0.890
470,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08322-05395,0.012,1.366,0.274,0.500,74.875,115.528,0.125,0.125,0.611,1.081,0.925,0.913
471,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08326-04297,0.001,0.841,0.052,0.222,59.667,115.611,0.042,0.056,0.344,1.687,0.593,0.700
472,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08327-07226,1.929E-4,1.250,0.000,0.056,100.361,115.653,0.014,0.014,0.785,1.000,1.000,1.000
473,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08336-09007,1.929E-4,0.826,0.000,0.056,125.097,115.778,0.014,0.014,0.785,1.000,1.000,1.000
474,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08335-09013,0.021,0.729,0.121,0.806,125.125,115.653,0.125,0.222,0.407,1.939,0.516,0.842
475,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08339-11105,0.030,1.174,0.389,0.806,154.139,115.722,0.194,0.208,0.575,1.074,0.931,0.919
476,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08354-07624,0.035,0.989,0.126,0.861,105.778,115.931,0.222,0.208,0.588,1.196,0.836,0.921
477,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08369-08632,0.029,0.887,0.168,0.778,119.792,116.139,0.194,0.194,0.597,1.063,0.941,0.909
478,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08374-02811,0.006,2.247,0.517,0.333,39.000,116.264,0.083,0.083,0.633,1.182,0.846,0.906
479,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08376-04870,0.013,1.165,0.162,0.528,67.583,116.264,0.125,0.139,0.600,1.064,0.940,0.890
480,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08389-10483,0.006,1.256,0.175,0.417,145.556,116.472,0.097,0.097,0.447,1.441,0.694,0.821
481,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08403-04775,0.010,1.498,0.193,0.472,66.264,116.653,0.111,0.125,0.587,1.233,0.811,0.885
482,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08406-06768,0.002,1.535,0.262,0.222,93.986,116.722,0.042,0.069,0.589,1.679,0.596,0.923
483,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08414-07576,0.030,1.129,0.193,0.778,105.125,116.764,0.194,0.194,0.629,1.010,0.990,0.937
484,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08439-03129,0.007,1.476,0.203,0.389,43.417,117.167,0.097,0.097,0.561,1.182,0.846,0.864
485,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08458-04047,0.022,1.490,0.288,0.667,56.125,117.389,0.167,0.167,0.611,1.036,0.965,0.922
486,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08461-05979,0.003,0.703,0.128,0.306,83.014,117.486,0.069,0.069,0.467,1.222,0.818,0.818
487,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08465-06406,0.014,1.100,0.181,0.500,88.917,117.514,0.125,0.125,0.688,1.171,0.854,0.947
488,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08465-05937,0.018,0.996,0.119,0.611,82.389,117.500,0.153,0.153,0.597,1.167,0.857,0.906
489,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08482-08140,0.014,1.737,0.369,0.528,112.986,117.750,0.139,0.125,0.627,1.358,0.737,0.923
490,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08503-04940,0.025,1.042,0.134,0.750,68.514,118.014,0.194,0.181,0.565,1.101,0.908,0.900
491,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08517-10456,5.787E-4,1.037,0.148,0.111,145.208,118.278,0.028,0.028,0.589,1.464,0.683,0.857
492,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08525-11030,0.005,2.384,0.529,0.306,153.153,118.375,0.097,0.056,0.649,1.741,0.575,0.962
493,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08529-04833,0.009,2.021,0.398,0.444,67.069,118.403,0.111,0.111,0.552,1.078,0.928,0.874
494,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08535-09937,9.645E-4,1.409,0.194,0.194,138.000,118.514,0.028,0.056,0.321,2.165,0.462,0.667
495,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08536-09940,0.001,1.310,0.063,0.167,138.042,118.542,0.042,0.042,0.611,1.380,0.725,0.875
496,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08572-05294,0.009,1.145,0.170,0.472,73.472,119.000,0.125,0.111,0.511,1.151,0.868,0.839
497,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08583-08113,7.716E-4,2.413,0.180,0.139,112.667,119.194,0.028,0.042,0.503,1.468,0.681,0.800
498,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08586-05096,1.929E-4,1.765,0.000,0.056,70.778,119.250,0.014,0.014,0.785,1.000,1.000,1.000
499,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08599-06023,0.008,1.183,0.187,0.417,83.597,119.389,0.111,0.097,0.586,1.290,0.775,0.884
500,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08602-06666,0.008,2.196,0.459,0.389,92.528,119.431,0.111,0.083,0.625,1.196,0.836,0.907
501,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08665-05552,0.002,0.947,0.136,0.222,77.083,120.319,0.056,0.056,0.540,1.450,0.689,0.846
502,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08678-07776,1.929E-4,1.333,0.000,0.056,108.000,120.528,0.014,0.014,0.785,1.000,1.000,1.000
503,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08680-07776,3.858E-4,0.882,0.083,0.083,107.986,120.556,0.028,0.014,0.698,2.000,0.500,1.000
504,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08684-07775,0.050,1.247,0.423,1.167,107.847,120.472,0.292,0.278,0.458,1.130,0.885,0.861
505,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08696-10476,0.006,1.889,0.430,0.361,145.458,120.736,0.083,0.097,0.539,1.170,0.854,0.853
506,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08704-09292,0.022,1.219,0.651,0.667,128.986,120.806,0.153,0.167,0.627,1.023,0.977,0.924
507,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08738-04762,0.022,2.832,0.658,0.667,66.056,121.278,0.167,0.167,0.611,1.034,0.967,0.918
508,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08761-08987,0.019,0.901,0.089,0.639,124.736,121.611,0.167,0.153,0.582,1.217,0.822,0.891
509,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08776-05283,0.002,1.632,0.289,0.222,73.347,121.861,0.056,0.056,0.589,1.281,0.780,0.857
510,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08772-10097,0.013,1.191,0.159,0.528,140.181,121.764,0.111,0.153,0.583,1.432,0.698,0.905
511,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08801-07723,0.017,0.926,0.145,0.667,107.194,122.153,0.153,0.167,0.491,1.290,0.775,0.853
512,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08831-02793,0.009,1.596,0.301,0.444,38.736,122.597,0.111,0.111,0.565,1.100,0.909,0.876
513,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08836-07897,0.010,1.082,0.163,0.500,109.639,122.653,0.097,0.139,0.485,1.394,0.717,0.847
514,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08865-06438,0.014,1.415,0.564,0.556,89.347,123.069,0.139,0.125,0.558,1.235,0.810,0.893
515,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08895-09621,0.007,0.920,0.465,0.444,133.583,123.500,0.097,0.097,0.442,1.115,0.897,0.837
516,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08910-10837,0.002,1.242,0.157,0.167,150.500,123.736,0.042,0.042,0.698,1.229,0.814,0.941
517,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08920-05921,0.011,1.086,0.311,0.472,82.181,123.833,0.111,0.125,0.609,1.173,0.853,0.911
518,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08929-09333,0.001,1.088,0.136,0.194,129.597,124.000,0.069,0.028,0.449,2.982,0.335,0.824
519,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08970-05266,0.010,2.179,0.415,0.500,73.083,124.528,0.125,0.111,0.504,1.480,0.676,0.852
520,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08980-05616,0.010,1.497,0.241,0.472,77.944,124.667,0.111,0.125,0.587,1.269,0.788,0.893
521,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08983-02031,0.014,1.254,0.207,0.556,28.139,124.708,0.153,0.125,0.558,1.149,0.870,0.893
522,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09000-05213,0.013,1.669,0.222,0.556,72.333,124.931,0.139,0.139,0.526,1.084,0.923,0.870
523,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09008-07758,1.929E-4,0.724,0.000,0.056,107.750,125.111,0.014,0.014,0.785,1.000,1.000,1.000
524,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09014-04639,0.013,1.072,0.188,0.528,64.375,125.139,0.125,0.125,0.566,1.127,0.888,0.884
525,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09046-04997,0.006,0.973,0.108,0.361,69.361,125.597,0.097,0.083,0.558,1.102,0.908,0.870
526,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09057-07970,0.017,1.270,0.213,0.583,110.625,125.722,0.139,0.153,0.634,1.113,0.899,0.922
527,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09078-09779,1.929E-4,2.000,0.000,0.056,135.819,126.083,0.014,0.014,0.785,1.000,1.000,1.000
528,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09078-09784,1.929E-4,1.625,0.000,0.056,135.889,126.083,0.014,0.014,0.785,1.000,1.000,1.000
529,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09077-08788,0.014,1.940,0.350,0.556,121.986,126.000,0.139,0.139,0.573,1.066,0.938,0.896
530,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09080-04073,0.003,1.209,0.190,0.250,56.542,126.083,0.056,0.069,0.543,1.184,0.845,0.824
531,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09078-05352,0.019,1.262,0.293,0.611,74.264,126.014,0.153,0.153,0.643,1.041,0.961,0.934
532,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09080-05696,0.014,1.878,0.527,0.528,79.042,126.056,0.139,0.125,0.609,1.141,0.877,0.909
533,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09102-06040,0.013,1.004,0.130,0.528,83.819,126.361,0.139,0.125,0.583,1.240,0.807,0.887
534,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09102-10062,0.009,2.330,0.339,0.472,139.694,126.361,0.111,0.125,0.533,1.078,0.927,0.867
535,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09104-07568,0.011,0.905,0.266,0.500,105.056,126.389,0.125,0.125,0.572,1.173,0.852,0.894
536,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09111-02894,0.017,1.239,0.151,0.583,40.125,126.472,0.139,0.153,0.613,1.083,0.924,0.915
537,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09122-04550,0.019,1.356,0.282,0.639,63.125,126.611,0.153,0.167,0.588,1.171,0.854,0.908
538,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09140-04858,0.003,1.372,0.134,0.306,67.444,126.917,0.069,0.069,0.389,1.386,0.721,0.732
539,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09140-06121,0.012,1.631,0.389,0.528,84.958,126.875,0.125,0.139,0.548,1.120,0.893,0.887
540,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09160-02991,0.002,1.178,0.100,0.222,41.514,127.194,0.056,0.056,0.589,1.419,0.705,0.889
541,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09161-06071,0.005,0.890,0.124,0.361,84.278,127.194,0.097,0.083,0.483,1.257,0.795,0.800
542,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09157-06789,0.043,1.118,0.270,0.944,94.167,127.069,0.250,0.222,0.603,1.082,0.924,0.931
543,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09164-05914,0.010,1.595,0.216,0.472,82.083,127.222,0.125,0.111,0.554,1.419,0.704,0.872
544,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09166-07245,0.003,0.965,0.203,0.278,100.597,127.264,0.056,0.083,0.503,1.584,0.631,0.821
545,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09164-04371,0.064,1.027,0.162,1.222,60.556,127.125,0.306,0.306,0.539,1.632,0.613,0.927
546,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09180-07556,0.003,0.828,0.220,0.250,104.917,127.472,0.069,0.056,0.659,1.389,0.720,0.944
547,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09181-05083,0.013,1.165,0.174,0.500,70.528,127.458,0.139,0.111,0.669,1.269,0.788,0.939
548,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09184-07220,0.010,1.150,0.156,0.472,100.222,127.500,0.111,0.125,0.554,1.251,0.799,0.887
549,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09193-09361,0.006,1.961,0.278,0.361,129.972,127.639,0.097,0.083,0.576,1.124,0.889,0.899
550,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09191-05305,0.016,1.263,0.156,0.583,73.611,127.583,0.139,0.153,0.606,1.151,0.869,0.919
551,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09197-04580,0.008,1.489,0.286,0.444,63.556,127.681,0.111,0.111,0.528,1.224,0.817,0.851
552,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09207-07564,0.022,1.226,0.258,0.667,104.972,127.792,0.167,0.167,0.633,1.263,0.792,0.943
553,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09208-09518,0.010,1.413,0.138,0.500,132.153,127.819,0.097,0.153,0.514,1.564,0.640,0.869
554,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09263-07993,0.009,0.672,0.071,0.472,110.958,128.597,0.111,0.125,0.522,1.214,0.824,0.842
555,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09270-07578,1.929E-4,1.600,0.000,0.056,105.250,128.750,0.014,0.014,0.785,1.000,1.000,1.000
556,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09272-10109,7.716E-4,1.535,0.168,0.111,140.389,128.764,0.028,0.028,0.785,1.000,1.000,1.000
557,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09274-11022,0.008,2.125,0.294,0.444,153.042,128.750,0.097,0.111,0.503,1.321,0.757,0.872
558,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09279-10117,0.032,1.917,0.484,0.778,140.417,128.792,0.208,0.181,0.665,1.140,0.878,0.946
559,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09287-10078,9.645E-4,1.534,0.224,0.139,139.958,128.972,0.028,0.042,0.628,1.553,0.644,0.909
560,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09293-08557,0.021,1.221,0.380,0.639,118.764,129.000,0.167,0.153,0.641,1.131,0.885,0.935
561,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09294-03484,0.021,1.444,0.250,0.667,48.306,129.000,0.167,0.167,0.605,1.015,0.985,0.917
562,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09305-04391,0.002,1.606,0.177,0.250,60.958,129.208,0.056,0.056,0.427,1.315,0.760,0.815
563,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09317-09630,0.021,1.074,0.137,0.806,133.653,129.319,0.194,0.167,0.411,1.227,0.815,0.827
564,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09341-02886,0.017,1.426,0.346,0.583,40.028,129.653,0.125,0.167,0.641,1.265,0.790,0.928
565,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09346-06106,0.011,1.220,0.146,0.472,84.750,129.750,0.111,0.125,0.609,1.064,0.940,0.903
566,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09365-04555,0.009,1.764,0.354,0.444,63.222,130.000,0.083,0.139,0.589,1.571,0.637,0.914
567,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09374-10626,0.004,2.030,0.381,0.333,147.542,130.167,0.083,0.069,0.415,1.519,0.658,0.792
568,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09378-10636,0.007,1.827,0.225,0.417,147.681,130.194,0.097,0.111,0.531,1.219,0.820,0.844
569,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09383-08376,0.016,1.558,0.521,0.944,116.250,130.236,0.181,0.167,0.223,1.644,0.608,0.683
570,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09387-10630,0.005,1.806,0.298,0.361,147.597,130.333,0.083,0.083,0.465,1.233,0.811,0.820
571,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09388-09791,0.009,1.228,0.312,0.556,135.931,130.333,0.111,0.111,0.361,1.130,0.885,0.821
572,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09392-04498,0.012,0.907,0.081,0.528,62.417,130.389,0.125,0.125,0.522,1.074,0.931,0.882
573,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09412-06045,0.020,1.188,0.192,0.694,83.875,130.639,0.167,0.181,0.528,1.148,0.871,0.875
574,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09439-05539,0.003,1.526,0.176,0.361,76.903,131.042,0.069,0.111,0.297,3.060,0.327,0.667
575,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09440-07211,0.031,1.436,0.521,0.833,100.056,131.014,0.208,0.208,0.559,1.020,0.981,0.912
576,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09450-03567,0.018,1.941,0.301,0.611,49.472,131.181,0.153,0.153,0.597,1.203,0.831,0.925
577,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09453-07560,0.027,1.147,0.174,0.861,104.903,131.194,0.194,0.208,0.454,1.430,0.699,0.883
578,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09459-06446,0.009,2.088,0.327,0.444,89.472,131.319,0.111,0.111,0.577,1.163,0.860,0.879
579,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09473-04915,0.014,1.349,0.420,0.583,68.208,131.486,0.125,0.167,0.527,1.193,0.838,0.860
580,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09473-07209,0.026,1.963,0.408,0.750,100.042,131.472,0.181,0.194,0.573,1.072,0.933,0.908
581,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09498-05528,0.007,1.861,0.196,0.389,76.736,131.875,0.097,0.097,0.545,1.129,0.885,0.861
582,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09525-10308,0.006,2.695,0.559,0.333,143.125,132.250,0.083,0.083,0.720,1.071,0.934,0.957
583,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09560-06453,0.014,0.793,0.239,0.556,89.569,132.708,0.125,0.153,0.573,1.141,0.876,0.907
584,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09575-07944,7.716E-4,2.321,0.457,0.139,110.319,132.972,0.028,0.042,0.503,2.031,0.492,0.800
585,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09572-06897,0.037,1.640,0.691,0.861,95.694,132.833,0.208,0.222,0.628,1.086,0.921,0.934
586,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09584-09648,0.003,1.001,0.160,0.278,133.958,133.083,0.083,0.056,0.534,1.641,0.609,0.850
587,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09582-10400,0.017,0.984,0.161,0.639,144.361,133.014,0.167,0.139,0.529,1.287,0.777,0.894
588,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09613-04902,0.002,0.996,0.086,0.306,68.056,133.472,0.056,0.083,0.312,1.978,0.506,0.649
589,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09619-03880,0.004,2.250,0.324,0.278,53.861,133.556,0.056,0.083,0.597,1.543,0.648,0.884
590,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09639-04129,1.929E-4,0.520,0.000,0.056,57.347,133.875,0.014,0.014,0.785,1.000,1.000,1.000
591,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09643-04133,1.929E-4,0.527,0.000,0.056,57.403,133.931,0.014,0.014,0.785,1.000,1.000,1.000
592,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09641-04133,0.013,0.565,0.077,0.778,57.333,133.819,0.139,0.167,0.272,1.267,0.789,0.777
593,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09667-05357,1.929E-4,1.500,0.000,0.056,74.403,134.264,0.014,0.014,0.785,1.000,1.000,1.000
594,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09675-10636,1.929E-4,0.741,0.000,0.056,147.722,134.375,0.014,0.014,0.785,1.000,1.000,1.000
595,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09672-07893,0.023,0.791,0.104,0.694,109.542,134.250,0.167,0.181,0.593,1.125,0.889,0.904
596,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09678-10643,0.017,0.951,0.124,0.611,147.736,134.347,0.167,0.139,0.584,1.105,0.905,0.914
597,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09721-04957,0.034,0.892,0.254,0.833,68.750,134.917,0.208,0.208,0.611,1.011,0.989,0.921
598,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09762-05310,0.008,2.192,0.358,0.417,73.694,135.542,0.111,0.097,0.572,1.083,0.923,0.882
599,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09798-03934,0.017,1.807,0.381,0.611,54.569,136.000,0.139,0.167,0.565,1.185,0.844,0.897
600,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09814-03969,0.038,1.063,0.281,1.000,55.014,136.181,0.236,0.250,0.475,1.120,0.892,0.891
601,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09839-06771,0.006,0.869,0.181,0.389,94.000,136.597,0.083,0.111,0.497,1.228,0.814,0.849
602,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09846-08400,0.013,1.154,0.198,0.500,116.611,136.694,0.125,0.125,0.640,1.047,0.956,0.923
603,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09853-04149,0.018,1.084,0.279,0.667,57.556,136.750,0.139,0.194,0.496,1.485,0.673,0.863
604,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09884-04996,0.013,1.662,0.279,0.528,69.319,137.222,0.153,0.111,0.600,1.265,0.790,0.902
605,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09893-07952,7.716E-4,1.601,0.081,0.139,110.431,137.389,0.042,0.028,0.503,2.000,0.500,0.800
606,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09895-04744,0.009,0.977,0.155,0.444,65.833,137.375,0.111,0.111,0.601,1.202,0.832,0.891
607,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:09920-04818,0.004,1.859,0.376,0.306,66.875,137.750,0.083,0.069,0.571,1.494,0.669,0.898
