 ,Label,Area,Mean,StdDev,Min,Max,Perim.
7274,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:00667-09494,23.388,2.982,0.565,1.889,4.750,17.276
7275,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:00753-04214,27.081,2.659,0.414,1.667,3.667,19.243
7276,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:00765-05187,4.103,1.949,0.406,1.471,2.800,7.247
7277,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:00756-05324,103.809,2.629,0.658,1.381,5.125,42.019
7278,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:00810-10155,30.773,2.728,0.665,1.700,4.455,20.900
7279,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:00820-05734,25.029,2.053,0.488,0.947,2.897,18.182
7280,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:00848-05301,2.462,2.540,0.474,1.929,3.273,6.186
7281,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:00864-06838,11.899,2.461,0.400,1.800,3.375,12.527
7282,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:00870-06022,0.410,2.500,0.000,2.500,2.500,2.562
7283,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:00870-06022,6.155,2.464,0.284,1.917,2.889,9.434
7284,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:00886-05736,6.565,1.488,0.428,1.074,2.636,11.996
7285,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:00929-08967,27.491,2.924,0.920,1.750,5.550,19.994
7286,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:00929-06045,55.392,2.002,0.491,0.973,2.864,26.930
7287,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:00939-05862,120.222,2.217,0.850,1.051,4.667,41.489
7288,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:00962-06445,38.159,2.473,0.455,1.579,3.600,22.181
7289,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01062-03855,10.258,1.737,0.270,1.235,2.333,13.277
7290,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01057-04031,158.791,1.968,0.583,1.000,4.250,49.861
7291,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01089-07265,4.513,3.174,0.569,2.273,4.000,7.998
7292,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01093-05829,26.670,2.652,0.556,1.333,4.000,19.463
7293,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01099-06780,11.078,2.449,0.500,1.600,3.500,11.996
7294,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01154-06732,25.850,2.491,0.326,1.750,3.214,18.182
7295,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01178-09097,84.524,3.126,0.996,1.400,5.818,34.928
7296,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01198-09628,16.413,2.577,0.425,1.778,3.571,14.714
7297,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01215-09127,59.495,2.504,0.858,1.067,4.680,28.742
7298,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01285-10090,81.242,3.267,0.845,1.600,5.700,33.646
7299,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01295-09230,87.807,2.074,0.527,1.264,4.000,34.772
7300,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01341-06106,18.874,1.661,0.244,1.231,2.167,16.901
7301,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01437-09120,3.693,1.878,0.205,1.667,2.143,9.809
7302,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01434-08817,59.495,3.626,1.148,1.692,7.056,29.272
7303,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01441-09695,35.697,2.529,0.580,1.400,3.700,21.650
7304,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01451-03730,21.747,2.209,0.349,1.545,3.050,17.807
7305,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01501-05072,5.334,2.618,0.351,2.000,3.200,7.998
7306,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01508-05170,56.213,2.649,0.739,1.261,4.350,28.211
7307,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01519-06177,1.641,1.962,0.399,1.571,2.500,4.905
7308,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01542-08546,9.848,2.547,0.300,2.000,3.125,11.090
7309,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01555-06131,8.206,3.397,0.371,3.100,4.500,10.715
7310,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01598-06221,55.803,2.543,0.593,1.400,4.000,28.897
7311,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01602-05257,31.184,2.953,0.618,1.630,4.750,20.214
7312,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01608-06735,0.410,1.148,0.000,1.148,1.148,2.562
7313,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01610-06734,0.410,1.250,0.000,1.250,1.250,2.562
7314,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01606-06639,43.083,2.415,0.966,0.920,4.784,24.212
7315,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01626-08684,22.978,2.270,0.390,1.333,3.125,17.807
7316,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01636-05939,25.029,2.065,0.296,1.350,2.667,18.557
7317,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01686-06159,31.594,1.914,0.353,1.211,3.059,20.900
7318,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01718-07025,1.231,2.060,0.277,1.750,2.286,3.624
7319,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01713-07033,60.316,3.377,0.988,1.667,5.750,30.023
7320,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01725-07342,2.462,2.779,0.377,2.300,3.333,5.435
7321,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01730-09488,18.874,2.587,0.629,1.625,4.375,16.370
7322,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01729-08824,51.699,2.365,0.542,1.148,3.438,26.555
7323,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01735-06735,28.312,1.848,0.255,1.350,2.667,21.275
7324,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01777-08634,79.190,2.146,0.526,0.970,3.967,34.552
7325,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01786-09721,42.262,2.813,0.697,1.174,4.280,23.837
7326,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01809-06715,29.953,2.881,0.509,2.000,4.000,20.900
7327,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01811-08420,30.363,2.990,0.492,2.111,4.500,19.838
7328,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01818-09365,45.955,2.352,0.589,1.069,3.436,25.274
7329,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01826-07077,11.078,2.672,0.340,1.875,3.286,11.996
7330,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01856-08699,2.462,2.794,0.449,2.111,3.500,5.435
7331,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01859-03640,1.231,2.011,0.283,1.800,2.333,3.624
7332,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01856-09075,90.679,1.949,0.363,0.902,3.217,35.833
7333,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01865-03863,33.646,2.388,0.516,1.211,3.895,20.900
7334,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01873-08374,59.495,2.502,0.753,1.100,4.333,29.803
7335,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01887-07639,50.058,2.807,0.625,1.462,4.818,26.024
7336,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01915-08263,52.520,1.617,0.606,0.900,4.000,26.930
7337,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01937-06347,27.901,2.376,0.396,1.571,3.286,20.149
7338,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01936-09843,35.697,2.870,0.602,1.545,4.467,22.401
7339,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01953-07116,54.982,2.700,0.580,1.600,4.120,27.461
7340,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01985-03204,1.231,1.569,0.189,1.360,1.727,3.624
7341,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:01987-03197,47.186,1.387,0.526,0.644,4.125,35.989
7342,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02003-05895,44.314,2.360,0.594,1.278,3.720,23.837
7343,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02013-07247,5.744,1.976,0.414,1.500,2.917,9.809
7344,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02034-07316,15.592,2.318,0.349,1.632,3.125,13.808
7345,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02040-06703,41.442,2.663,0.652,1.143,4.300,23.837
7346,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02050-09490,25.029,2.809,0.578,1.688,4.471,18.713
7347,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02070-06057,27.081,2.991,0.492,1.938,4.364,18.557
7348,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02099-07363,20.926,1.988,0.271,1.462,2.583,16.370
7349,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02101-03412,32.825,2.514,0.764,1.364,4.818,21.806
7350,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02108-07427,45.545,2.987,0.774,1.333,4.321,24.743
7351,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02135-07282,0.410,2.500,0.000,2.500,2.500,2.562
7352,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02151-03296,26.670,2.108,0.402,1.273,3.240,18.713
7353,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02171-09420,12.720,3.255,0.804,1.867,4.474,13.277
7354,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02220-07431,4.513,2.252,0.206,2.000,2.643,8.528
7355,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02222-08215,27.901,2.117,0.342,1.357,2.923,18.933
7356,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02226-03503,27.081,2.433,0.630,1.294,3.800,18.933
7357,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02231-07188,1.231,2.861,0.376,2.500,3.250,3.624
7358,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02232-07372,12.309,2.520,0.341,2.000,3.375,12.372
7359,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02238-07398,16.002,1.829,0.382,1.294,2.600,14.183
7360,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02250-06279,38.980,2.954,0.619,1.778,4.286,23.087
7361,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02290-08312,4.513,2.485,0.273,2.167,3.000,7.092
7362,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02324-09341,9.437,2.750,0.251,2.200,3.250,11.090
7363,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02332-07241,54.572,2.002,0.371,1.250,3.048,29.428
7364,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02349-03063,38.569,2.896,0.736,1.579,4.636,23.462
7365,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02373-09258,21.747,2.944,0.548,1.769,4.235,17.276
7366,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02385-06411,6.155,2.035,0.240,1.647,2.615,8.903
7367,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02386-08339,41.442,3.246,0.927,1.545,6.154,23.462
7368,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02409-03628,70.574,2.934,0.643,1.733,4.529,31.459
7369,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02445-03372,26.670,2.374,0.444,1.333,3.438,19.463
7370,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02454-07669,25.439,1.983,0.371,1.130,2.880,18.027
7371,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02487-06991,36.108,2.887,0.483,1.900,4.286,23.242
7372,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02505-08406,13.951,2.940,0.593,1.714,4.000,13.433
7373,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02510-08904,32.825,2.853,0.778,1.650,5.650,21.120
7374,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02548-06075,12.309,2.552,0.629,1.462,4.000,12.527
7375,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02561-05927,2.052,2.325,0.371,1.947,2.846,4.529
7376,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02579-09252,35.697,2.398,0.323,1.706,3.250,22.556
7377,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02588-08755,6.155,1.893,0.265,1.500,2.500,9.809
7378,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02588-06386,38.569,2.710,0.626,1.625,4.750,22.931
7379,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02596-03536,18.054,2.554,0.674,1.308,3.929,15.840
7380,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02599-07653,4.103,2.797,0.256,2.500,3.200,7.247
7381,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02594-09172,66.881,2.475,0.446,1.625,3.588,30.398
7382,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02617-03395,10.258,1.829,0.298,1.353,2.625,12.527
7383,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02625-06097,0.821,1.380,0.234,1.214,1.545,3.843
7384,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02624-06105,11.899,1.774,0.268,1.133,2.200,14.339
7385,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02638-08028,23.798,2.315,0.385,1.429,3.357,18.713
7386,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02670-06420,7.796,2.492,0.431,1.818,3.500,9.654
7387,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02679-05776,5.744,2.548,0.358,2.071,3.111,9.809
7388,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02713-06170,49.648,2.941,0.782,1.733,4.875,26.024
7389,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02727-06237,24.619,2.887,0.619,1.667,4.286,17.276
7390,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02776-08954,15.592,2.773,0.435,1.818,3.714,14.714
7391,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02778-06764,25.850,1.753,0.387,1.083,2.818,19.088
7392,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02778-06016,32.415,2.338,0.421,1.158,3.318,20.900
7393,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02798-05809,2.052,1.595,0.173,1.333,1.714,7.247
7394,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02798-05791,4.513,3.009,0.418,2.333,3.556,10.340
7395,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02804-05787,0.410,3.000,0.000,3.000,3.000,2.562
7396,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02813-07252,20.105,2.708,0.490,1.800,4.250,15.995
7397,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02816-05787,6.975,2.844,0.846,1.667,5.091,8.903
7398,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02815-05805,122.273,2.373,0.748,1.059,4.700,51.298
7399,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02849-05807,6.155,2.285,0.214,2.000,2.750,8.903
7400,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02871-07378,35.697,1.809,0.219,1.333,2.250,22.181
7401,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02919-03154,7.796,1.362,0.193,0.912,1.667,10.715
7402,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02927-03708,28.312,2.751,0.608,1.643,3.857,19.463
7403,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02928-03435,36.518,2.977,0.859,1.500,5.500,22.776
7404,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02928-07541,75.498,2.799,0.749,1.522,4.414,31.304
7405,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02942-08535,20.105,2.115,0.613,1.286,3.700,16.526
7406,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02947-07590,14.361,3.406,0.762,1.727,5.000,13.277
7407,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02953-08020,45.955,1.960,0.362,1.071,3.028,25.274
7408,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02961-05340,49.238,2.330,0.493,1.280,3.400,25.118
7409,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02965-03708,24.619,2.804,0.497,1.643,3.867,18.557
7410,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02975-04082,28.722,1.543,0.202,1.138,2.027,19.838
7411,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02976-05792,65.650,1.755,0.465,1.000,2.870,32.741
7412,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:02997-05802,1.231,2.047,0.248,1.900,2.333,3.624
7413,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03003-04161,15.592,3.208,0.628,2.250,5.000,13.808
7414,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03029-06593,0.821,1.095,0.135,1.000,1.190,3.624
7415,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03027-06060,24.208,1.826,0.275,1.250,2.522,18.182
7416,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03031-02937,58.675,2.543,0.547,1.350,4.088,28.742
7417,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03058-06977,9.848,1.416,0.250,1.087,2.048,11.246
7418,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03071-04713,67.702,3.194,0.828,1.789,5.955,30.178
7419,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03077-04530,14.361,2.334,0.296,1.875,3.333,13.808
7420,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03076-03669,29.543,2.246,0.434,1.348,3.333,21.430
7421,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03098-04746,0.410,2.636,0.000,2.636,2.636,2.562
7422,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03115-06748,67.291,1.829,0.398,0.971,2.597,29.868
7423,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03119-07969,16.002,1.903,0.302,1.353,2.429,15.089
7424,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03127-05829,1.231,2.272,0.833,1.667,3.222,3.624
7425,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03138-03303,20.516,2.057,0.404,1.375,3.286,17.432
7426,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03141-08282,7.386,2.055,0.298,1.500,2.529,10.340
7427,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03147-03226,8.206,2.448,0.326,1.714,3.000,10.185
7428,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03160-11090,5.744,1.675,0.198,1.375,2.000,9.809
7429,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03160-08471,9.437,1.236,0.167,0.897,1.500,13.963
7430,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03156-06218,55.392,2.026,0.791,0.929,4.308,28.897
7431,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03172-08344,12.309,2.640,0.632,1.714,3.625,12.527
7432,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03169-07075,89.448,2.094,0.856,0.991,5.000,34.552
7433,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03193-06712,62.778,3.031,0.773,1.444,5.083,29.492
7434,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03200-05974,22.157,1.726,0.352,1.056,2.444,17.276
7435,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03219-07183,19.695,1.886,0.562,1.143,3.857,17.432
7436,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03246-06963,6.155,2.214,0.393,1.571,3.000,8.903
7437,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03259-06551,55.803,2.340,0.621,1.176,3.868,26.775
7438,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03270-03538,1.641,2.006,0.222,1.778,2.308,5.124
7439,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03275-05881,98.885,2.325,0.659,1.102,4.364,38.926
7440,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03280-09244,65.650,1.981,0.595,0.828,3.636,31.679
7441,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03287-03739,38.980,2.415,0.269,1.786,3.083,23.307
7442,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03289-09542,51.289,2.645,0.565,1.500,4.091,27.991
7443,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03293-08360,22.978,2.619,0.456,1.727,3.556,18.182
7444,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03291-09592,76.729,2.472,0.659,1.303,4.273,34.928
7445,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03309-09193,34.466,1.436,0.208,1.089,2.400,21.275
7446,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03347-06691,18.874,1.984,0.318,1.513,2.846,15.464
7447,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03350-07254,157.150,2.156,0.642,0.960,3.689,49.266
7448,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03377-05916,46.365,2.180,0.407,1.429,3.167,25.429
7449,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03382-09559,15.592,1.427,0.394,0.912,2.455,15.995
7450,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03382-08130,50.879,2.231,0.616,1.000,3.742,26.399
7451,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03383-09437,36.108,2.095,0.565,1.115,3.464,22.181
7452,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03390-08869,31.594,2.872,0.446,1.875,4.167,21.275
7453,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03398-05997,63.188,1.985,0.809,0.920,4.615,29.492
7454,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03403-07664,17.643,2.749,0.519,1.632,3.889,15.089
7455,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03420-09093,29.953,1.610,0.405,1.000,2.750,20.744
7456,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03418-11413,53.341,2.995,0.771,1.562,4.750,27.461
7457,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03428-10647,37.749,2.334,0.787,1.333,4.900,23.307
7458,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03432-07810,34.877,2.938,0.624,1.750,4.133,22.181
7459,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03446-04642,16.002,1.896,0.336,1.300,2.625,14.714
7460,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03449-07932,57.854,2.916,0.827,1.429,5.529,27.836
7461,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03484-09445,78.370,2.326,0.647,0.800,4.242,33.646
7462,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03493-09469,12.720,2.070,0.438,1.400,3.400,12.527
7463,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03519-07373,26.670,2.263,0.321,1.632,3.059,19.463
7464,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03523-04671,30.363,2.031,0.338,1.333,3.050,19.838
7465,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03528-06114,0.410,1.500,0.000,1.500,1.500,2.562
7466,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03532-06113,22.157,1.632,0.264,1.125,2.167,26.866
7467,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03541-08897,34.877,1.591,0.213,1.115,2.250,23.462
7468,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03543-07904,22.978,2.494,0.685,1.474,4.300,17.651
7469,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03574-09079,87.397,2.739,0.834,1.056,4.905,34.772
7470,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03600-08211,0.410,1.156,0.000,1.156,1.156,2.562
7471,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03601-08209,35.697,1.111,0.230,0.774,1.947,22.025
7472,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03608-04602,26.260,2.059,0.447,1.074,3.033,18.933
7473,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03633-04650,66.060,2.164,0.405,1.294,3.273,33.802
7474,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03642-04645,0.410,1.455,0.000,1.455,1.455,2.562
7475,slice0009_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03642-04649,3.693,1.621,0.150,1.429,1.900,7.092
