 ,Label,Area,Mean,StdDev,Min,Max,Perim.
4525,slice0006_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:10622-07121,41.442,1.733,0.390,1.000,2.833,23.462
4526,slice0006_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:10625-04683,28.312,1.283,0.243,0.778,1.680,20.524
4527,slice0006_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:10744-04996,17.233,1.900,0.293,1.308,2.545,15.089
4528,slice0006_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05578-06489,53850254.495,1.031,0.129,0.000,10.000,30919.671
4529,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:00173-08252,106.271,0.993,0.211,0.529,1.647,39.082
4530,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:00320-03978,0.410,1.045,0.000,1.045,1.045,2.562
4531,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:00323-03974,0.410,0.897,0.000,0.897,0.897,2.562
4532,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:00327-03980,19.695,0.866,0.120,0.667,1.125,43.391
4533,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:00330-03972,10.258,0.842,0.127,0.600,1.111,21.586
4534,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:00334-03976,0.821,0.954,0.117,0.871,1.037,3.624
4535,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:00409-08889,4.103,1.458,0.190,1.158,1.733,7.092
4536,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:00419-09445,0.410,1.533,0.000,1.533,1.533,2.562
4537,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:00424-04588,24.208,0.929,0.139,0.625,1.263,18.182
4538,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:00454-08492,0.821,1.377,0.315,1.154,1.600,3.624
4539,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:00536-04007,10.258,0.689,0.200,0.442,1.529,15.089
4540,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:00538-08269,27.491,1.323,0.351,0.714,2.333,25.429
4541,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:00559-09452,44.314,1.249,0.204,0.885,1.750,25.649
4542,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:00659-09322,14.771,1.669,0.219,1.250,2.300,14.714
4543,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:00728-08734,7.796,1.761,0.314,1.278,2.385,10.715
4544,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:00807-08242,115.298,1.431,0.366,0.676,2.208,39.677
4545,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:00890-06072,37.749,1.209,0.224,0.743,1.765,22.556
4546,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:00894-06884,52.110,0.939,0.196,0.564,1.818,33.802
4547,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:00947-06025,60.726,1.933,0.680,0.788,3.071,28.586
4548,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:01005-07635,11.078,1.597,0.277,1.125,2.125,12.152
4549,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:01054-07624,20.105,1.944,0.403,0.864,2.889,16.746
4550,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:01069-09304,55.392,1.655,0.334,1.042,2.429,27.836
4551,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:01096-07118,0.410,0.625,0.000,0.625,0.625,2.562
4552,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:01099-07118,1.641,0.730,0.075,0.675,0.839,4.905
4553,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:01162-08975,129.659,1.055,0.178,0.600,1.700,42.550
4554,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:01191-10199,50.879,1.734,0.492,0.808,2.862,25.649
4555,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:01212-07281,20.105,1.598,0.243,1.050,2.074,15.995
4556,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:01245-09565,34.466,1.346,0.202,0.833,2.071,22.181
4557,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:01249-09731,4.103,2.711,0.293,2.364,3.250,7.247
4558,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:01269-09579,70.984,1.422,0.251,0.846,2.261,31.679
4559,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:01267-09089,156.329,1.302,0.259,0.657,1.974,50.392
4560,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:01322-08747,34.056,1.129,0.225,0.737,1.789,21.650
4561,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:01334-06404,40.211,1.772,0.367,1.000,2.647,22.931
4562,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:01336-08362,21.336,2.137,0.324,1.429,3.000,16.746
4563,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:01349-06972,16.823,1.703,0.207,1.250,2.176,14.559
4564,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:01376-08850,22.157,2.539,0.652,1.375,4.286,16.901
4565,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:01488-08950,34.056,1.533,0.275,0.909,2.267,21.650
4566,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:01530-08262,2.462,2.301,0.158,2.111,2.500,6.341
4567,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:01579-08228,5.744,1.550,0.159,1.333,1.812,8.903
4568,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:01599-07094,16.823,2.124,0.461,1.154,3.000,15.245
4569,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:01603-09927,7.386,1.580,0.223,1.217,1.889,9.434
4570,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:01603-06789,66.060,1.715,0.368,0.931,2.727,30.023
4571,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:01614-08757,13.951,1.761,0.296,1.200,2.385,14.339
4572,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:01632-07108,18.464,2.501,0.551,1.611,3.562,15.089
4573,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:01717-05836,35.287,1.712,0.333,1.071,2.750,21.806
4574,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:01744-06092,16.002,1.155,0.225,0.846,1.588,14.714
4575,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:01749-06135,22.978,1.862,0.272,1.200,2.600,17.807
4576,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:01786-08444,2.872,2.752,0.596,2.167,3.778,6.716
4577,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:01793-06800,6.155,1.823,0.289,1.500,2.615,12.527
4578,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:01941-06695,36.108,1.630,0.277,0.962,2.364,22.181
4579,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:01987-06426,26.260,1.095,0.137,0.690,1.471,19.463
4580,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02009-08120,0.410,2.714,0.000,2.714,2.714,2.562
4581,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02029-08759,0.410,0.917,0.000,0.917,0.917,2.562
4582,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02031-08758,2.052,0.962,0.037,0.923,1.000,6.716
4583,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02037-04676,0.410,1.176,0.000,1.176,1.176,2.562
4584,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02034-04671,24.208,1.047,0.160,0.741,1.600,20.524
4585,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02075-06859,31.594,2.019,0.428,1.292,3.000,20.369
4586,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02119-06571,32.004,1.102,0.348,0.658,2.091,22.711
4587,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02125-08350,13.130,2.149,0.351,1.600,2.875,13.433
4588,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02135-04382,43.083,1.197,0.166,0.926,1.632,33.051
4589,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02144-06610,28.312,1.286,0.204,0.893,1.792,19.463
4590,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02156-06897,18.054,1.959,0.417,1.250,2.724,15.089
4591,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02187-06619,10.668,1.389,0.203,0.958,1.778,12.902
4592,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02209-07826,52.930,1.600,0.283,1.043,2.522,27.461
4593,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02211-03998,141.148,1.351,0.350,0.625,2.583,52.734
4594,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02271-06986,13.130,0.909,0.132,0.676,1.217,14.339
4595,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02320-05699,48.417,0.880,0.104,0.703,1.273,26.555
4596,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02328-05471,50.468,2.140,0.502,1.222,3.692,26.180
4597,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02345-09516,15.592,2.033,0.276,1.625,2.545,14.714
4598,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02360-05439,25.029,1.561,0.276,0.875,2.227,18.182
4599,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02367-09448,52.110,0.850,0.149,0.460,1.444,34.022
4600,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02389-07575,0.821,1.275,0.318,1.050,1.500,3.624
4601,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02389-07576,0.410,1.278,0.000,1.278,1.278,2.562
4602,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02394-06702,15.592,1.106,0.227,0.711,1.692,14.183
4603,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02405-09049,84.524,0.939,0.373,0.573,2.500,34.928
4604,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02432-05381,0.821,1.409,0.064,1.364,1.455,3.843
4605,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02443-08343,30.773,1.166,0.161,0.786,1.667,21.275
4606,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02452-09338,14.771,2.062,0.347,1.286,2.750,15.089
4607,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02460-07877,12.309,2.687,0.444,1.938,3.625,12.527
4608,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02486-08529,17.233,2.171,0.440,1.400,3.250,15.620
4609,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02541-05696,25.029,1.834,0.286,1.222,2.769,18.182
4610,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02534-09328,149.764,1.400,0.711,0.620,4.556,45.643
4611,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02543-07575,33.235,0.879,0.112,0.689,1.206,21.275
4612,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02545-05424,43.493,1.067,0.179,0.604,1.489,24.212
4613,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02582-04629,50.058,1.638,0.536,0.630,3.400,27.461
4614,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02595-04500,0.410,2.100,0.000,2.100,2.100,2.562
4615,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02622-03648,0.410,0.793,0.000,0.793,0.793,2.562
4616,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02645-03764,71.805,1.488,0.285,0.962,2.265,31.835
4617,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02711-02018,13.130,2.280,0.293,1.571,2.750,13.277
4618,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02715-09008,32.415,1.299,0.333,0.620,1.886,22.181
4619,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02721-09762,14.771,1.696,0.334,1.067,2.600,13.277
4620,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02731-05996,50.879,1.764,0.322,1.091,2.833,26.180
4621,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02737-08332,16.413,1.175,0.167,0.829,1.469,14.183
4622,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02763-05871,41.442,1.231,0.174,0.857,1.765,23.462
4623,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02796-07418,53.751,1.001,0.101,0.714,1.308,26.930
4624,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02804-09990,67.702,0.723,0.125,0.500,1.167,31.459
4625,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02806-06029,90.269,1.724,0.346,1.160,3.000,34.928
4626,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02867-04545,10.258,1.802,0.206,1.471,2.188,11.996
4627,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02878-05813,31.184,1.162,0.249,0.675,1.692,22.931
4628,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02910-05777,20.926,1.246,0.451,0.600,2.556,16.370
4629,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02913-06056,78.370,1.474,0.329,0.871,2.538,33.116
4630,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02937-06129,18.874,1.248,0.178,0.862,1.727,15.995
4631,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02933-09108,96.013,0.977,0.116,0.617,1.423,36.584
4632,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02950-09173,41.031,1.318,0.210,0.818,1.739,23.617
4633,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02961-06102,0.410,0.952,0.000,0.952,0.952,2.562
4634,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02963-06111,0.410,0.944,0.000,0.944,0.944,2.562
4635,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02964-06107,2.872,1.035,0.161,0.760,1.263,6.716
4636,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02965-06111,0.410,1.056,0.000,1.056,1.056,2.562
4637,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02960-06174,38.980,1.392,0.225,0.933,2.032,22.556
4638,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02968-06086,0.410,1.250,0.000,1.250,1.250,2.562
4639,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:02968-06109,2.872,1.006,0.146,0.826,1.222,7.998
4640,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03000-09862,17.643,1.676,0.224,1.316,2.235,15.089
4641,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03002-08639,38.159,1.252,0.246,0.592,1.691,22.181
4642,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03045-09370,23.388,1.867,0.320,1.300,2.667,17.651
4643,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03056-05328,59.085,1.233,0.194,0.778,1.704,29.117
4644,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03099-05884,37.338,1.129,0.408,0.655,2.909,22.556
4645,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03158-03035,48.417,1.231,0.213,0.609,1.933,26.710
4646,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03190-09221,1.231,1.540,0.220,1.286,1.667,3.624
4647,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03196-06176,44.314,2.221,0.450,1.286,3.500,24.368
4648,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03243-06623,48.417,1.685,0.605,0.604,3.000,26.555
4649,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03314-07964,0.821,1.737,0.069,1.688,1.786,3.843
4650,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03313-09488,36.108,1.509,0.225,1.037,2.037,22.556
4651,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03353-02705,39.390,1.319,0.200,0.788,1.824,22.711
4652,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03390-05843,18.464,1.675,0.408,0.778,2.455,15.620
4653,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03397-04842,41.442,2.018,0.491,1.000,3.786,23.837
4654,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03424-01733,0.410,1.800,0.000,1.800,1.800,2.562
4655,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03436-07118,41.852,1.188,0.194,0.763,1.967,25.804
4656,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03440-06607,25.850,1.233,0.164,0.857,1.714,19.463
4657,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03449-05975,31.184,1.853,0.375,1.083,2.833,19.994
4658,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03468-08202,3.283,1.891,0.290,1.600,2.385,6.716
4659,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03479-05104,84.935,1.364,0.243,0.879,2.156,39.302
4660,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03497-06235,27.901,1.435,0.218,1.000,1.875,19.463
4661,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03518-07065,1.231,1.492,0.155,1.333,1.643,4.529
4662,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03515-05225,49.238,1.601,0.318,0.962,2.297,25.649
4663,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03536-09188,49.648,0.783,0.118,0.578,1.182,27.616
4664,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03547-01900,82.883,1.514,0.199,1.045,2.200,33.491
4665,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03550-12277,31.184,2.336,0.517,1.167,3.500,20.744
4666,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03551-02643,46.365,1.640,0.293,0.958,2.375,25.649
4667,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03565-05936,38.159,1.649,0.327,1.045,2.500,23.242
4668,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03565-09668,70.574,1.272,0.274,0.610,2.000,30.929
4669,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03584-10416,0.410,1.087,0.000,1.087,1.087,2.562
4670,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03582-11255,6.975,1.074,0.165,0.810,1.375,11.246
4671,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03583-06941,14.771,1.426,0.182,1.038,1.900,14.339
4672,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03586-10418,0.410,1.217,0.000,1.217,1.217,2.562
4673,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03590-10410,0.410,0.923,0.000,0.923,0.923,2.562
4674,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03588-10416,4.924,1.083,0.118,0.889,1.350,8.528
4675,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03590-10418,0.410,0.929,0.000,0.929,0.929,2.562
4676,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03589-07031,9.027,1.228,0.233,0.815,1.588,10.185
4677,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03587-10406,13.130,1.152,0.284,0.765,1.842,21.961
4678,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03592-10418,0.410,0.857,0.000,0.857,0.857,2.562
4679,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03591-06055,18.464,1.263,0.166,0.875,1.833,15.995
4680,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03595-10415,1.231,0.912,0.102,0.800,1.000,5.435
4681,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03591-06134,35.287,1.909,0.356,1.100,2.667,22.025
4682,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03596-10408,0.821,1.120,0.113,1.040,1.200,3.843
4683,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03598-10404,0.821,0.735,0.110,0.657,0.812,3.843
4684,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03599-10412,1.231,0.877,0.107,0.812,1.000,4.905
4685,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03600-10402,2.462,0.813,0.135,0.611,0.968,5.811
4686,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03602-10399,0.821,0.921,0.274,0.727,1.115,3.843
4687,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03601-10411,3.693,0.886,0.103,0.750,1.065,9.279
4688,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03603-10397,0.410,0.862,0.000,0.862,0.862,2.562
4689,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03601-02193,22.157,1.177,0.116,0.962,1.455,17.807
4690,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03605-10414,1.641,0.951,0.089,0.833,1.036,4.905
4691,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03596-11247,86.576,1.046,0.179,0.629,1.733,47.079
4692,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03608-06100,0.821,1.660,0.304,1.444,1.875,3.624
4693,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03608-08204,32.004,1.725,0.359,0.964,2.586,20.369
4694,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03614-03938,0.410,1.500,0.000,1.500,1.500,2.562
4695,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03613-10543,24.619,1.764,0.281,1.273,2.400,18.027
4696,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03612-03931,61.957,1.785,0.446,0.913,2.758,29.492
4697,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03620-06971,7.386,1.630,0.261,1.200,2.167,9.809
4698,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03627-02887,40.211,1.939,0.298,1.316,2.667,23.462
4699,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03638-08312,15.592,2.096,0.445,1.143,3.200,14.714
4700,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03659-10305,4.924,1.986,0.557,1.077,3.250,7.998
4701,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03666-05177,20.105,2.019,0.255,1.500,2.588,17.432
4702,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03667-09263,57.444,1.033,0.264,0.481,2.111,28.367
4703,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03667-01589,65.650,1.629,0.269,1.053,2.381,30.709
4704,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03676-07296,45.955,1.306,0.356,0.667,2.333,27.461
4705,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03704-06777,10.258,1.621,0.185,1.286,1.905,11.621
4706,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03727-09499,12.720,0.870,0.109,0.694,1.130,13.963
4707,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03725-02426,47.186,1.331,0.152,1.000,1.792,25.118
4708,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03729-09492,3.693,0.873,0.089,0.727,0.966,7.622
4709,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03732-09552,18.054,1.985,0.219,1.579,2.412,15.620
4710,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03766-05763,4.513,1.644,0.221,1.375,2.000,8.153
4711,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03771-06120,70.574,2.128,0.469,1.125,3.211,30.929
4712,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03781-08215,27.081,2.364,0.406,1.333,3.556,18.933
4713,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03791-10429,28.312,1.340,0.196,0.950,1.720,19.994
4714,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03801-10401,37.749,1.253,0.138,0.929,1.682,22.401
4715,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03845-09329,57.854,1.671,0.387,0.667,3.000,28.211
4716,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03847-08995,68.522,1.253,0.242,0.763,2.375,30.554
4717,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03857-08994,0.821,1.623,0.275,1.429,1.818,3.843
4718,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03867-05375,133.762,1.235,0.218,0.611,1.743,43.145
4719,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03924-05919,0.410,0.619,0.000,0.619,0.619,2.562
4720,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03925-05918,0.821,0.657,0.014,0.647,0.667,3.843
4721,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03947-10118,0.410,1.875,0.000,1.875,1.875,2.562
4722,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03950-10108,0.410,1.500,0.000,1.500,1.500,2.562
4723,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03959-10694,3.693,2.522,0.194,2.111,2.750,7.622
4724,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03962-05900,0.410,1.036,0.000,1.036,1.036,2.562
4725,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03954-10109,77.959,1.782,0.593,0.593,3.000,51.829
4726,slice0007_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:03965-10117,1.641,1.622,0.450,1.182,2.250,4.905
