 ,Label,Area,Mean,StdDev,Min,Max,Perim.
14737,slice0011_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:11531-07693,8.206,2.805,0.322,2.176,3.364,9.809
14738,slice0011_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:11591-08107,27.901,2.936,0.511,2.167,4.182,19.994
14739,slice0011_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:11614-07354,39.800,1.983,0.313,1.346,2.581,23.462
14740,slice0011_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:11625-07517,25.850,2.843,0.647,1.545,4.167,18.182
14741,slice0011_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:11619-05967,144.430,1.834,0.213,1.107,2.417,46.924
14742,slice0011_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:11630-07163,1.641,1.675,0.105,1.579,1.824,4.905
14743,slice0011_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:11633-07159,4.103,1.569,0.197,1.261,1.938,11.246
14744,slice0011_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:11628-06619,89.038,2.350,0.499,1.143,3.722,35.989
14745,slice0011_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:11665-07917,47.186,2.530,0.377,1.583,3.333,25.649
14746,slice0011_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:11667-05063,75.498,2.770,0.567,1.533,4.692,32.741
14747,slice0011_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:11708-05799,18.874,1.387,0.461,0.913,2.583,15.464
14748,slice0011_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:11746-08218,3.693,1.886,0.245,1.579,2.267,8.528
14749,slice0011_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:11814-07196,42.673,2.559,0.626,1.526,4.188,24.743
14750,slice0011_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:11821-08232,36.928,2.001,0.341,1.200,2.810,22.556
14751,slice0011_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:11871-06039,11.078,2.217,0.274,1.625,2.727,11.996
14752,slice0011_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:11908-04320,81.652,2.558,0.685,1.111,4.250,32.960
14753,slice0011_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:11980-05949,47.596,2.615,0.447,1.706,3.857,25.118
14754,slice0011_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:12175-06885,26.670,2.568,0.308,1.917,3.111,23.773
14755,slice0011_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:12195-07799,45.545,2.084,0.303,1.333,2.933,25.274
14756,slice0011_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:12249-07217,64.829,2.296,0.551,1.091,3.909,30.929
14757,slice0011_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:12271-06879,181.769,1.892,0.401,1.120,3.306,52.579
14758,slice0011_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:12287-05807,30.773,2.230,0.491,1.179,3.200,20.900
14759,slice0011_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:12544-05066,0.410,2.500,0.000,2.500,2.500,2.562
14760,slice0011_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:12558-05056,46.776,2.261,0.399,1.556,3.250,26.024
14761,slice0011_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:12563-05067,6.565,2.280,0.324,1.800,3.125,9.809
14762,slice0011_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:12573-05061,0.410,2.222,0.000,2.222,2.222,2.562
14763,slice0011_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:12673-06595,20.516,2.219,0.366,1.562,3.000,16.370
14764,slice0011_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06489-06487,62165920.448,1.046,0.135,0.000,11.000,33250.016
14765,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:00986-07065,61.137,2.393,0.645,1.200,4.294,29.272
14766,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:01268-07065,178.486,1.952,0.360,1.107,3.286,50.612
14767,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:01368-02330,0.410,1.143,0.000,1.143,1.143,2.562
14768,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:01369-02334,1.641,1.503,0.178,1.389,1.765,4.529
14769,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:01371-02329,12.720,1.469,0.238,1.130,2.000,16.681
14770,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:01375-02324,4.924,1.415,0.212,1.174,1.867,13.433
14771,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:01378-02335,5.744,3.696,0.886,2.545,5.571,8.528
14772,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:01381-02324,0.410,1.130,0.000,1.130,1.130,2.562
14773,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:01382-02320,0.410,1.529,0.000,1.529,1.529,2.562
14774,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:01382-02322,0.410,1.421,0.000,1.421,1.421,2.562
14775,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:01499-05801,47.596,2.453,0.655,1.269,4.067,25.274
14776,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:01559-05791,91.089,2.374,0.543,1.308,4.417,36.364
14777,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:01677-06716,4.103,2.326,0.406,1.750,2.909,10.715
14778,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:01680-06715,0.410,2.417,0.000,2.417,2.417,2.562
14779,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:01833-06376,0.410,2.750,0.000,2.750,2.750,2.562
14780,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:01903-06222,25.029,2.927,0.334,2.154,3.778,18.713
14781,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:01944-05747,13.130,2.276,0.332,1.727,2.909,13.653
14782,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:01944-06524,18.464,2.106,0.224,1.611,2.526,15.464
14783,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:01944-06071,40.211,2.254,0.642,1.310,4.364,23.837
14784,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:01963-06639,67.702,2.004,0.499,1.111,3.562,32.210
14785,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:01967-06807,84.524,2.598,0.398,1.706,3.727,33.491
14786,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:01974-06188,14.361,2.353,0.327,1.632,3.067,13.653
14787,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02014-04540,1.231,1.792,0.315,1.500,2.125,3.624
14788,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02021-05758,91.910,2.725,1.037,1.167,6.000,35.989
14789,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02046-05536,33.235,1.762,0.289,1.091,2.500,28.677
14790,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02051-05273,18.054,1.724,0.306,1.346,2.471,15.620
14791,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02083-04615,11.489,2.611,0.524,1.714,3.812,12.527
14792,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02097-06366,27.901,2.052,0.327,1.417,2.923,19.619
14793,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02129-06763,29.953,2.709,0.565,1.400,4.235,19.994
14794,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02164-05306,38.569,1.351,0.328,0.758,2.000,24.523
14795,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02200-04107,3.283,1.806,0.304,1.267,2.200,7.092
14796,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02207-04069,15.592,1.446,0.244,1.000,2.048,14.559
14797,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02246-06568,8.617,1.602,0.358,1.150,2.500,12.527
14798,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02263-06237,7.386,2.569,0.430,1.917,3.400,9.809
14799,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02269-04670,9.437,1.658,0.277,1.250,2.125,14.714
14800,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02283-04022,34.466,3.248,0.690,1.812,5.077,21.650
14801,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02316-06238,1.641,2.610,0.316,2.300,2.889,5.124
14802,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02343-04312,18.874,1.698,0.233,1.208,2.238,17.807
14803,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02353-06150,16.002,2.215,0.530,1.267,3.647,18.182
14804,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02357-04620,0.410,2.600,0.000,2.600,2.600,2.562
14805,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02365-04601,0.410,2.900,0.000,2.900,2.900,2.562
14806,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02364-05900,11.078,1.945,0.327,1.263,2.765,12.527
14807,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02372-04615,0.410,1.500,0.000,1.500,1.500,2.562
14808,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02371-04591,2.462,4.673,0.866,3.250,5.500,7.092
14809,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02371-04629,10.258,2.734,0.704,1.556,4.571,18.713
14810,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02376-04611,3.283,1.813,0.321,1.471,2.333,6.341
14811,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02378-04618,1.231,1.825,0.179,1.643,2.000,5.124
14812,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02379-04621,0.410,1.923,0.000,1.923,1.923,2.562
14813,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02378-04637,2.052,3.951,0.701,3.111,4.857,4.905
14814,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02379-04596,3.283,2.940,0.297,2.667,3.500,7.247
14815,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02382-04635,1.641,3.361,1.004,2.600,4.833,5.124
14816,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02385-04611,0.410,1.600,0.000,1.600,1.600,2.562
14817,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02372-06148,121.453,2.334,0.612,1.176,4.467,54.921
14818,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02389-05387,0.821,1.843,0.104,1.769,1.917,3.624
14819,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02391-05385,1.231,1.937,0.211,1.733,2.154,3.624
14820,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02374-04614,287.629,2.222,0.753,0.857,5.250,125.773
14821,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02394-04612,1.231,1.994,0.214,1.750,2.154,3.624
14822,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02395-04618,2.052,2.154,0.291,1.812,2.538,6.186
14823,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02395-04625,1.641,2.701,0.562,2.091,3.250,4.905
14824,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02396-05774,4.103,1.968,0.342,1.375,2.571,7.622
14825,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02401-07930,44.314,2.403,0.547,1.000,3.857,26.555
14826,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02402-04105,63.598,2.927,0.928,1.286,6.154,29.492
14827,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02453-05975,0.821,1.732,0.203,1.588,1.875,3.843
14828,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02465-05991,0.410,2.091,0.000,2.091,2.091,2.562
14829,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02493-05342,0.410,1.182,0.000,1.182,1.182,2.562
14830,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02490-05339,68.112,1.738,0.335,1.000,2.714,30.709
14831,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02509-04531,55.803,1.566,0.637,0.732,3.500,27.461
14832,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02519-04905,12.309,2.367,0.563,1.625,3.667,12.372
14833,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02523-06345,109.143,2.526,0.588,1.290,4.400,40.802
14834,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02543-05577,3.693,1.687,0.152,1.467,1.917,6.716
14835,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02554-06560,12.309,1.394,0.251,1.091,2.071,15.620
14836,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02560-04153,4.513,2.611,0.206,2.154,2.867,7.622
14837,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02568-07628,6.975,1.699,0.370,1.192,2.286,9.279
14838,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02580-02550,3.283,1.525,0.161,1.286,1.750,6.716
14839,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02615-06029,90.269,2.551,0.826,1.050,4.889,35.303
14840,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02639-05606,1.231,1.632,0.207,1.474,1.867,3.624
14841,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02651-03981,4.924,1.743,0.283,1.200,2.400,9.279
14842,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02652-03985,0.821,1.538,0.477,1.200,1.875,3.843
14843,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02655-03978,1.231,1.560,0.169,1.429,1.750,3.624
14844,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02657-03988,0.410,2.429,0.000,2.429,2.429,2.562
14845,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02659-03951,6.565,1.320,0.371,1.030,2.417,9.809
14846,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02662-06381,0.821,1.643,0.202,1.500,1.786,3.624
14847,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02656-03966,97.654,2.052,0.727,0.941,4.444,42.770
14848,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02673-06103,6.565,1.792,0.341,1.286,2.636,8.528
14849,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02674-03912,27.491,3.282,0.990,1.364,6.214,19.463
14850,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02707-06581,75.498,2.794,0.529,1.846,4.333,33.116
14851,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02726-05977,4.513,1.646,0.319,1.062,2.077,7.092
14852,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02752-05283,25.439,1.464,0.468,0.957,3.000,18.182
14853,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02762-02484,32.415,2.572,0.688,1.097,4.243,22.556
14854,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02762-02833,58.264,2.856,0.645,1.182,4.500,28.056
14855,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02766-05721,2.462,1.534,0.285,1.125,1.917,7.998
14856,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02764-05426,50.879,2.776,0.631,1.105,5.200,26.555
14857,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02772-05728,0.821,2.025,0.201,1.882,2.167,3.843
14858,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02787-07713,22.978,3.006,0.407,2.200,4.000,17.651
14859,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02804-08615,1.641,2.042,0.242,1.812,2.286,5.124
14860,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02800-04208,64.419,1.587,0.352,0.977,3.700,30.178
14861,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02812-07166,6.975,1.632,0.293,1.263,2.444,11.090
14862,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02836-04102,21.747,2.797,0.659,1.667,4.286,16.901
14863,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02839-05806,0.821,1.896,0.288,1.692,2.100,3.843
14864,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02846-05499,9.848,2.177,0.376,1.538,3.111,11.090
14865,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02854-06315,25.439,2.473,0.585,1.389,4.083,18.557
14866,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02880-03951,11.078,1.706,0.225,1.308,2.167,11.996
14867,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02882-03955,0.410,1.833,0.000,1.833,1.833,2.562
14868,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02891-05296,0.410,1.619,0.000,1.619,1.619,2.562
14869,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02896-04200,20.516,2.446,0.424,1.667,3.500,16.370
14870,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02897-04228,37.749,2.565,0.568,1.167,4.273,23.837
14871,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02901-06679,9.437,2.841,0.466,2.059,3.583,10.715
14872,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02939-05550,0.410,1.333,0.000,1.333,1.333,2.562
14873,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02941-05552,3.693,1.516,0.162,1.286,1.750,7.622
14874,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02944-06255,3.693,2.241,0.274,1.857,2.667,6.716
14875,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02936-05958,201.053,2.192,0.508,1.176,3.824,55.516
14876,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02951-04419,23.388,2.143,0.341,1.250,2.857,17.651
14877,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02956-05477,15.182,2.297,0.506,1.500,3.474,15.089
14878,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02972-04227,5.744,2.427,0.468,1.545,3.429,8.528
14879,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02973-06774,5.744,1.242,0.307,0.759,1.857,7.998
14880,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02974-03846,8.206,2.327,0.489,1.500,3.250,10.715
14881,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02977-04216,0.410,1.714,0.000,1.714,1.714,2.562
14882,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02981-04227,43.903,1.464,0.328,0.826,2.444,54.107
14883,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02983-05163,120.222,1.770,0.549,0.964,3.290,40.958
14884,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02990-06273,33.646,2.878,0.508,1.875,4.167,20.744
14885,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02995-04782,44.314,2.252,0.700,1.300,4.250,24.898
14886,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:02999-03034,38.569,2.381,0.864,1.040,4.444,30.178
14887,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03011-04340,0.410,1.429,0.000,1.429,1.429,2.562
14888,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03013-04340,0.410,1.222,0.000,1.222,1.222,2.562
14889,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03013-04342,0.410,1.857,0.000,1.857,1.857,2.562
14890,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03022-02057,1.231,1.978,0.102,1.867,2.067,5.124
14891,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03022-04452,22.567,2.211,0.275,1.632,2.750,17.807
14892,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03029-04783,18.054,2.299,0.410,1.471,3.077,15.089
14893,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03033-04393,26.260,2.278,0.398,1.333,3.200,18.182
14894,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03035-05636,73.856,2.040,0.374,1.300,3.444,32.960
14895,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03042-06207,0.410,1.273,0.000,1.273,1.273,2.562
14896,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03042-07155,11.078,0.861,0.221,0.577,1.440,11.996
14897,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03044-05147,3.283,2.204,0.289,1.941,2.706,6.716
14898,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03078-06790,40.621,2.438,0.729,1.160,4.263,23.993
14899,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03087-06266,28.722,2.329,0.480,1.375,3.667,19.308
14900,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03102-05046,33.235,2.346,0.407,1.500,3.467,20.900
14901,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03113-02845,28.722,2.325,0.311,1.517,3.125,19.463
14902,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03122-07584,11.489,1.698,0.226,1.231,2.222,11.996
14903,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03121-06749,29.953,2.608,0.702,1.357,4.235,20.744
14904,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03130-06124,1.231,2.331,0.114,2.231,2.455,4.529
14905,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03139-04877,25.439,3.017,0.707,1.769,4.636,18.182
14906,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03140-06843,13.951,1.272,0.357,0.675,2.133,13.963
14907,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03145-04975,19.285,1.826,0.306,1.222,2.833,17.807
14908,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03148-07092,32.825,2.107,0.592,1.083,3.800,22.711
14909,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03153-04210,38.569,2.617,0.520,1.556,3.840,22.931
14910,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03158-04061,25.029,1.845,0.410,1.282,3.250,25.118
14911,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03166-03725,37.338,2.331,0.456,1.355,3.462,23.087
14912,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03169-07229,29.132,1.993,0.324,1.000,2.676,19.463
14913,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03171-07134,14.771,0.936,0.151,0.692,1.250,13.808
14914,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03190-03897,22.567,1.613,0.270,1.000,2.217,17.121
14915,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03231-04031,35.287,1.648,0.218,1.125,2.231,22.025
14916,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03269-05282,56.623,2.571,0.892,1.059,4.554,27.461
14917,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03285-04167,1.641,1.942,0.222,1.667,2.200,5.124
14918,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03289-04051,1.641,2.183,0.164,2.000,2.400,5.124
14919,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03294-05051,15.182,2.875,0.599,1.714,4.500,14.183
14920,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03303-02947,29.543,3.218,0.766,1.429,5.077,19.994
14921,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03312-04937,19.695,2.156,0.595,1.067,3.333,15.995
14922,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03313-05589,9.027,2.192,0.218,1.846,2.636,10.185
14923,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03313-05260,39.800,2.225,0.431,1.154,3.400,22.556
14924,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03319-04653,4.103,1.831,0.196,1.500,2.143,7.092
14925,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03314-05797,47.186,2.378,0.343,1.556,3.833,26.024
14926,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03338-06774,20.516,2.055,0.440,1.333,3.167,16.901
14927,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03338-04820,64.419,2.999,0.742,1.385,4.762,29.648
14928,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03358-02360,0.410,2.000,0.000,2.000,2.000,2.562
14929,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03363-02356,27.901,1.882,0.441,1.095,3.250,20.744
14930,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03371-04194,18.874,2.617,0.371,1.923,3.308,15.995
14931,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03387-04034,54.161,2.365,1.042,1.125,5.088,29.648
14932,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03393-04026,1.641,1.283,0.228,1.071,1.571,4.529
14933,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03392-02592,10.258,3.036,0.498,2.273,4.000,12.152
14934,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03392-06965,20.105,2.800,0.495,1.800,3.833,16.526
14935,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03397-04028,1.231,1.410,0.237,1.200,1.667,3.624
14936,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03403-04034,0.821,1.909,0.514,1.545,2.273,3.843
14937,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03404-04048,0.410,1.615,0.000,1.615,1.615,2.562
14938,slice0012_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:03398-05798,99.296,2.226,0.557,1.097,3.548,37.645
