 ,Label,Area,Mean,StdDev,Min,Max,Perim.
625,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07913-07884,4.924,2.217,0.400,1.500,2.778,7.622
626,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07911-03810,27.901,2.968,0.609,1.900,5.000,19.463
627,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07913-11478,44.314,1.990,0.444,1.231,3.280,24.368
628,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07927-06416,38.159,1.857,0.484,1.036,3.000,22.556
629,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07936-04986,0.821,1.635,0.190,1.500,1.769,3.843
630,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07937-09113,8.206,2.110,0.405,1.500,3.000,10.715
631,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07934-08536,53.751,1.914,0.390,1.143,3.000,28.367
632,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07946-04900,22.978,2.599,0.589,1.300,3.900,17.276
633,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07947-04963,13.540,1.854,0.345,1.190,2.444,13.433
634,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07948-03052,34.056,2.401,0.493,1.300,3.923,21.495
635,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07951-11700,63.188,1.230,0.291,0.811,2.750,29.117
636,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07963-02472,26.670,1.900,0.384,1.000,2.850,18.557
637,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08004-07694,0.410,1.571,0.000,1.571,1.571,2.562
638,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08007-03631,23.388,2.522,0.442,1.722,3.917,19.088
639,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08006-07694,29.543,1.941,0.418,0.868,2.917,20.744
640,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08008-04259,25.029,1.901,0.391,1.080,2.643,18.713
641,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08013-09237,0.410,1.647,0.000,1.647,1.647,2.562
642,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08014-05522,9.437,2.701,0.306,2.286,3.500,10.715
643,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08016-09238,2.052,1.692,0.138,1.550,1.875,4.905
644,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08019-09556,11.899,1.948,0.398,1.273,2.769,11.996
645,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08020-05622,22.157,2.381,0.476,1.583,3.538,17.276
646,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08020-07380,136.634,2.098,0.515,1.135,3.867,44.362
647,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08027-09707,35.287,2.660,0.693,1.062,4.367,21.650
648,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08050-03734,73.036,2.511,0.615,1.138,3.548,31.835
649,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08053-06919,30.363,2.611,0.648,1.348,4.050,19.994
650,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08059-09713,2.052,1.583,0.255,1.381,2.000,4.905
651,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08059-11317,0.821,1.238,0.135,1.143,1.333,3.843
652,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08060-11315,0.410,1.286,0.000,1.286,1.286,2.562
653,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08058-05059,38.980,3.210,0.905,1.667,5.417,22.931
654,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08062-06620,31.184,2.659,0.544,1.500,4.000,20.369
655,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08068-08462,28.312,2.172,0.496,1.071,3.364,19.463
656,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08077-06080,13.130,1.620,0.411,0.947,2.571,13.808
657,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08088-08789,30.773,2.532,0.570,1.429,3.739,19.838
658,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08091-06791,26.260,2.128,0.502,1.000,3.667,19.463
659,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08098-05854,70.163,2.009,0.767,0.840,3.545,32.210
660,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08102-04365,33.235,1.938,0.372,1.167,2.818,21.650
661,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08108-09246,20.105,2.713,0.350,2.182,3.600,16.746
662,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08111-08149,22.157,2.486,0.432,1.714,3.462,17.432
663,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08112-07728,36.108,2.408,0.697,1.133,4.000,22.181
664,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08115-08987,16.413,2.075,0.535,1.118,3.167,16.370
665,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08134-09049,1.231,2.120,0.273,1.812,2.333,3.624
666,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08134-09269,18.054,2.230,0.280,1.714,2.889,15.464
667,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08139-07486,0.410,3.000,0.000,3.000,3.000,2.562
668,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08139-09647,10.668,1.522,0.390,1.000,2.571,16.150
669,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08139-04156,13.130,2.776,0.614,1.400,4.375,13.277
670,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08136-09647,82.473,2.021,0.646,0.976,3.875,37.710
671,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08140-09999,30.773,2.194,0.787,1.207,5.000,19.994
672,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08144-11474,32.004,1.200,0.215,0.800,2.000,24.148
673,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08147-11283,32.415,2.271,0.804,0.879,4.265,20.744
674,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08163-03922,10.258,2.662,0.500,1.889,4.000,11.621
675,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08175-08153,2.872,1.939,0.427,1.273,2.545,5.811
676,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08180-07394,0.410,1.562,0.000,1.562,1.562,2.562
677,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08179-07917,24.619,2.911,0.703,1.688,4.857,17.807
678,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08180-08641,34.056,2.419,0.503,1.300,3.545,21.650
679,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08190-07356,8.617,1.566,0.158,1.286,1.917,12.372
680,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08192-05067,20.516,3.413,0.902,1.857,5.333,16.370
681,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08194-11508,19.285,1.744,0.319,1.029,2.333,18.027
682,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08195-08388,66.881,2.497,0.847,1.151,5.571,31.459
683,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08201-10935,1.641,0.970,0.205,0.756,1.148,5.811
684,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08210-06978,32.415,1.744,0.306,1.154,2.529,20.900
685,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08213-08884,27.081,2.428,0.954,0.852,5.000,20.149
686,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08220-08857,0.410,3.000,0.000,3.000,3.000,2.562
687,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08224-08864,13.951,1.988,0.280,1.550,2.600,18.713
688,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08228-05963,26.260,1.855,0.448,1.000,2.917,19.994
689,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08242-06921,5.744,2.479,0.347,1.909,3.143,8.528
690,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08254-10637,0.821,2.223,0.492,1.875,2.571,3.843
691,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08251-02563,25.029,2.029,0.427,1.000,2.880,18.402
692,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08254-10763,11.899,2.335,0.295,1.733,2.857,12.372
693,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08259-09925,0.410,1.217,0.000,1.217,1.217,2.562
694,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08263-07080,8.617,2.460,0.409,1.812,3.100,10.185
695,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08281-08051,33.235,1.797,0.639,0.839,3.455,22.181
696,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08285-05496,16.413,2.665,0.468,1.867,3.750,14.183
697,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08303-07242,15.182,2.573,0.372,1.882,3.412,15.089
698,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08304-04556,33.235,2.620,0.619,1.455,4.350,21.650
699,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08307-01729,34.877,2.642,0.561,1.462,4.222,22.556
700,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08316-07042,82.063,1.653,0.309,0.909,2.800,33.646
701,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08324-06443,22.567,2.798,0.403,1.867,3.818,17.276
702,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08337-07288,16.413,2.521,0.487,1.600,3.714,15.089
703,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08349-01748,8.206,1.971,0.233,1.579,2.429,12.527
704,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08354-05069,2.872,2.029,0.389,1.667,2.769,6.716
705,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08370-06079,0.821,2.500,0.177,2.375,2.625,3.843
706,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08361-04206,149.354,2.843,0.882,1.484,7.000,46.768
707,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08387-09179,3.283,2.075,0.265,1.500,2.333,6.716
708,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08384-08980,57.854,2.160,0.423,1.258,3.182,27.836
709,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08391-04112,0.410,1.636,0.000,1.636,1.636,2.562
710,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08388-10107,33.646,2.447,0.528,1.462,3.900,21.120
711,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08389-09465,22.157,3.032,0.982,1.222,4.818,16.901
712,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08393-04108,2.052,1.682,0.264,1.417,2.111,4.905
713,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08394-08896,21.336,1.662,0.303,0.967,2.241,19.994
714,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08396-09601,30.363,2.708,0.965,1.217,5.444,20.369
715,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08397-09864,20.516,2.289,0.262,1.857,3.182,17.276
716,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08398-06079,77.139,2.559,0.614,1.438,4.292,32.210
717,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08403-10867,31.184,2.367,0.349,1.722,3.167,20.369
718,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08429-10647,37.749,2.282,0.525,1.333,3.519,23.242
719,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08436-03829,25.850,2.300,0.354,1.556,3.125,18.557
720,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08468-02394,2.872,1.858,0.116,1.700,2.000,7.247
721,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08470-07706,26.260,3.015,0.883,1.278,5.429,18.713
722,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08471-10744,37.338,2.466,0.578,1.174,4.147,22.556
723,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08476-05872,26.260,2.699,0.596,1.429,4.286,19.088
724,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08478-03383,25.850,2.180,0.504,1.333,3.480,19.088
725,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08484-11764,31.184,2.177,0.439,1.269,3.364,20.524
726,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08490-09544,18.054,3.497,0.667,2.250,5.167,15.464
727,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08488-10174,37.338,2.807,0.486,1.800,4.125,22.401
728,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08489-02645,57.854,2.480,0.821,1.222,5.250,28.742
729,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08495-05200,23.388,2.708,0.573,1.688,3.824,17.276
730,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08508-06395,27.491,2.019,0.431,1.176,2.720,19.088
731,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08508-08704,38.980,2.335,0.618,1.316,4.160,27.991
732,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08523-03750,6.155,0.914,0.233,0.600,1.258,8.528
733,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08555-05577,29.132,2.983,0.879,1.600,5.200,20.369
734,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08557-06259,22.978,3.252,0.717,1.556,4.571,16.746
735,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08558-06491,6.975,2.319,0.214,1.933,2.800,9.434
736,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08579-03093,15.182,3.410,1.075,1.364,6.667,13.653
737,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08585-11244,0.821,3.875,0.177,3.750,4.000,3.843
738,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08584-07438,30.363,1.917,0.343,1.333,2.944,20.900
739,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08593-06388,16.002,2.686,0.337,2.067,3.800,15.089
740,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08600-11246,1.641,1.688,0.239,1.500,2.000,4.905
741,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08597-11239,129.249,2.089,0.668,1.089,5.125,44.737
742,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08606-10841,13.130,1.706,0.278,1.294,2.389,12.902
743,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08619-07687,22.567,1.372,0.571,0.710,3.167,17.432
744,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08622-06002,40.621,2.637,0.807,1.320,4.467,23.307
745,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08627-05869,4.103,1.881,0.316,1.429,2.308,7.092
746,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08626-08658,31.594,2.108,0.541,1.163,3.529,20.369
747,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08631-02350,24.619,1.943,0.515,1.219,3.375,18.557
748,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08648-07611,47.186,1.747,0.285,1.033,2.714,26.555
749,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08647-10349,62.778,2.438,0.768,0.857,5.091,31.835
750,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08652-01895,26.260,1.944,0.269,1.304,2.727,18.557
751,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08674-03568,0.410,1.684,0.000,1.684,1.684,2.562
752,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08674-03573,0.821,2.002,0.081,1.944,2.059,3.624
753,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08675-03566,1.231,1.731,0.379,1.368,2.125,5.124
754,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08678-03571,1.231,1.811,0.206,1.591,2.000,4.905
755,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08684-03564,1.641,1.514,0.125,1.400,1.684,6.406
756,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08680-04414,40.621,2.213,0.544,1.192,3.560,23.307
757,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08676-03566,85.755,2.028,0.466,1.160,4.125,77.193
758,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08688-02172,0.410,2.692,0.000,2.692,2.692,2.562
759,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08685-04133,25.029,2.347,0.352,1.556,3.294,18.027
760,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08689-10425,13.540,3.620,0.945,1.947,5.471,13.277
761,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08699-03245,25.439,2.535,0.630,1.294,3.750,19.994
762,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08708-10971,4.103,2.071,0.237,1.650,2.500,7.247
763,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08713-07791,3.693,2.129,0.216,1.789,2.417,7.687
764,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08716-05522,29.543,2.573,0.524,1.500,4.000,20.214
765,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08719-02311,13.540,2.712,0.645,1.500,3.870,12.747
766,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08721-09350,28.722,2.788,0.527,1.733,3.833,19.243
767,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08724-06212,8.617,2.870,0.425,2.200,3.857,10.715
768,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08727-04146,17.233,1.836,0.336,1.364,2.875,15.620
769,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08736-03066,20.926,2.401,0.545,1.250,3.600,16.370
770,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08737-03873,30.363,1.758,0.311,0.935,2.400,20.744
771,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08739-04048,41.031,2.863,0.557,1.647,4.158,23.462
772,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08740-09716,28.722,1.932,0.574,1.127,3.583,19.308
773,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08742-03250,16.823,1.472,0.287,1.000,2.333,15.620
774,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08745-04762,20.105,2.226,0.325,1.600,3.167,16.901
775,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08746-02419,13.951,3.758,1.208,2.188,9.000,13.433
776,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08759-05844,24.619,2.262,0.461,1.294,4.100,21.961
777,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08776-11099,4.513,1.181,0.095,1.033,1.346,7.998
778,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08784-03145,2.462,1.003,0.241,0.645,1.273,5.435
779,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08784-03146,9.848,1.332,0.373,0.645,2.154,11.996
780,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08788-03140,0.410,1.500,0.000,1.500,1.500,2.562
781,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08786-08175,5.744,2.058,0.351,1.625,3.000,8.528
782,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08791-06299,0.821,1.586,0.173,1.464,1.708,3.843
783,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08792-03155,0.410,2.333,0.000,2.333,2.333,2.562
784,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08794-03145,0.821,1.343,0.152,1.235,1.450,3.843
785,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08792-03416,34.466,3.475,0.821,1.556,5.875,21.806
786,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08822-10259,0.410,2.000,0.000,2.000,2.000,2.562
787,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08823-10252,0.410,3.111,0.000,3.111,3.111,2.562
788,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08824-10257,0.410,1.647,0.000,1.647,1.647,2.562
789,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08825-10242,0.821,1.414,0.329,1.182,1.647,3.624
790,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08826-10253,0.821,1.455,0.398,1.174,1.737,3.843
791,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08828-10243,0.410,1.000,0.000,1.000,1.000,2.562
792,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08827-10245,2.462,1.903,0.684,1.231,3.100,6.341
793,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08829-10251,0.821,1.293,0.078,1.238,1.348,3.624
794,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08827-02785,34.056,2.644,0.589,1.400,4.083,20.744
795,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08829-03429,22.978,3.124,0.995,1.615,4.952,17.276
796,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08833-06461,13.130,2.313,0.341,1.636,3.077,12.902
797,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08834-03791,16.413,1.693,0.311,1.200,2.364,15.464
798,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08837-02825,6.155,1.368,0.196,1.033,1.696,8.903
799,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08838-09545,19.695,1.956,0.443,1.208,2.909,16.370
800,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08844-06418,27.491,2.777,0.491,1.600,4.250,18.933
801,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08843-11507,50.058,2.686,0.817,1.176,4.440,25.804
802,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08852-05442,7.386,2.859,0.480,2.118,3.733,9.279
803,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08873-09911,41.031,2.749,0.520,1.280,3.929,23.307
804,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08888-09439,30.363,2.574,0.682,1.450,4.407,21.275
805,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08894-04670,27.491,2.918,0.703,1.231,4.300,18.933
806,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08900-02218,11.078,2.934,0.609,1.875,4.600,12.747
807,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08909-05439,6.565,2.810,0.473,2.125,3.714,8.903
808,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08906-08828,65.240,2.689,0.831,1.250,4.795,30.398
809,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08916-01274,20.926,2.384,0.554,1.619,3.875,17.056
810,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08922-05968,24.619,2.844,0.618,1.455,4.154,18.182
811,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08922-10141,41.031,1.988,0.594,0.829,3.278,23.993
812,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08927-11601,18.874,3.007,0.780,1.444,4.682,17.807
813,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08931-03351,43.493,2.630,0.550,1.529,4.444,24.368
814,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08937-03988,16.413,3.108,0.537,1.706,4.455,14.714
815,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08950-11608,8.617,2.458,0.398,1.933,3.385,10.185
816,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08952-09371,33.235,2.226,0.864,0.788,4.667,21.430
817,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08962-09915,15.182,1.277,0.282,0.943,2.133,13.808
818,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08971-04475,9.437,2.470,0.533,1.700,3.444,10.715
819,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08977-04300,16.002,3.137,0.618,1.857,4.667,14.559
820,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08978-05148,13.540,2.088,0.407,1.438,3.091,14.183
821,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:08994-11039,20.516,1.467,0.275,0.914,2.176,28.897
822,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09000-05853,4.924,2.536,0.273,2.231,3.091,7.998
823,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09000-11045,2.462,1.844,0.363,1.385,2.438,5.435
824,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09000-06290,18.874,2.177,0.329,1.467,3.000,16.901
825,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09003-09926,1.641,1.363,0.085,1.240,1.435,5.124
826,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09018-08787,61.547,2.790,0.643,1.154,4.667,31.615
827,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09028-05818,43.903,1.913,0.530,1.000,4.111,25.804
828,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09034-05380,23.798,2.957,0.553,2.000,4.062,18.337
829,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09047-11185,16.413,2.707,0.548,1.438,4.000,14.559
830,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09056-10085,6.975,2.600,0.263,1.938,2.933,8.903
831,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09064-11712,19.285,3.095,0.764,1.800,4.750,15.464
832,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:09072-06910,18.464,1.859,0.319,1.303,3.214,15.464
