 ,Label,Area,Mean,StdDev,Min,Max,Perim.
209,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:06311-05691,9.848,1.467,0.275,0.966,1.913,11.090
210,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:06316-10479,18.874,1.471,0.333,0.949,2.235,16.370
211,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:06322-01795,25.029,2.307,0.497,1.312,3.643,18.182
212,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:06373-04207,34.877,2.746,0.495,1.800,3.933,22.336
213,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:06384-03423,14.771,2.763,0.486,1.846,3.900,14.714
214,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:06463-00621,9.437,2.144,0.382,1.300,2.800,12.152
215,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:06494-02798,6.975,2.537,0.475,1.900,3.857,9.434
216,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:06492-01061,36.928,3.005,0.670,1.750,4.471,22.711
217,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:06495-03035,69.753,1.978,0.496,1.033,3.609,32.210
218,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:06555-03223,3.693,1.804,0.366,1.500,2.571,11.090
219,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:06559-04252,29.543,2.621,0.492,1.812,4.077,19.619
220,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:06565-10883,28.722,2.756,0.698,1.357,4.500,19.838
221,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:06574-00202,26.670,2.097,0.249,1.476,2.667,18.557
222,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:06572-02742,66.881,2.080,0.637,1.167,4.167,38.707
223,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:06580-01278,8.206,3.070,0.515,2.111,4.000,10.340
224,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:06582-05971,2.462,2.122,0.183,1.857,2.400,6.406
225,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:06586-08448,28.722,2.731,0.524,1.692,4.143,19.838
226,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:06600-02999,0.821,2.434,0.486,2.091,2.778,3.843
227,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:06606-01239,29.953,2.871,0.783,1.400,6.600,20.214
228,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:06645-02836,0.410,1.692,0.000,1.692,1.692,2.562
229,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:06645-02837,12.309,2.535,0.546,1.692,3.667,15.620
230,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:06647-09743,51.699,2.516,0.698,1.358,4.429,26.930
231,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:06660-04279,11.899,2.537,0.422,1.900,3.857,14.339
232,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:06730-03615,32.825,2.965,0.572,1.786,4.267,20.900
233,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:06745-05274,0.410,2.222,0.000,2.222,2.222,2.562
234,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:06749-05276,6.565,2.512,0.401,1.857,3.125,9.279
235,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:06753-04189,4.513,1.820,0.334,1.417,2.316,7.092
236,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:06754-01680,27.081,2.262,0.474,1.037,3.273,19.463
237,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:06757-09629,37.338,2.096,0.501,1.242,3.700,23.087
238,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:06790-03168,48.827,2.750,0.754,1.481,5.222,25.494
239,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:06800-03317,71.394,2.102,0.383,1.290,3.636,39.302
240,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:06803-05298,26.260,2.825,0.474,1.818,4.091,18.557
241,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:06826-01388,15.182,1.635,0.283,1.250,2.500,14.714
242,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:06859-01191,11.899,1.995,0.470,1.143,3.167,19.994
243,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:06902-01897,2.872,2.510,0.354,1.900,2.875,6.186
244,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:06901-02595,13.130,1.701,0.238,1.182,2.250,13.277
245,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:06925-01329,25.439,2.242,0.486,1.167,3.571,20.369
246,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:06989-08628,15.592,3.334,0.667,2.000,4.571,14.183
247,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:07001-04259,29.132,3.161,0.778,1.875,4.833,19.308
248,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:07016-01166,22.157,2.513,0.480,1.571,3.625,16.901
249,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:07018-01916,22.157,1.946,0.281,1.368,2.600,17.807
250,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:07045-02043,33.646,3.282,0.746,1.667,5.167,21.806
251,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:07065-04251,11.899,2.808,0.536,2.000,3.947,12.152
252,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:07073-07124,22.567,1.975,0.349,1.273,2.655,17.807
253,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:07076-02262,24.619,3.211,0.775,1.941,5.056,18.182
254,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:07083-04149,31.184,2.766,0.657,1.682,4.429,20.214
255,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:07120-09438,34.877,1.568,0.435,0.696,3.056,21.650
256,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:07220-05210,28.722,1.584,0.287,1.176,2.389,19.088
257,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:07232-01493,28.722,2.363,0.616,1.188,3.739,20.369
258,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:07235-04080,79.601,2.892,1.267,0.913,6.100,33.646
259,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:07250-06369,27.491,3.244,0.756,1.800,5.000,19.088
260,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:07289-02863,18.464,1.967,0.348,1.400,2.769,15.840
261,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:07288-03897,73.856,2.625,0.549,1.458,4.000,32.055
262,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:07330-09417,47.186,2.324,0.624,1.125,4.700,26.024
263,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:07336-03850,21.747,2.610,0.524,1.636,3.783,16.901
264,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:07347-09837,20.105,3.028,0.599,2.133,4.571,15.995
265,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:07351-03867,26.260,3.029,0.664,1.833,4.083,18.557
266,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:07416-02925,1.641,1.342,0.228,1.080,1.562,4.905
267,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:07449-04851,28.312,2.171,0.359,1.500,2.857,21.055
268,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:07468-03779,6.975,1.939,0.216,1.588,2.357,10.185
269,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:07468-03927,13.540,3.359,0.906,2.143,5.211,12.902
270,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:07605-11118,60.316,1.584,0.404,1.000,2.929,29.272
271,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:07612-01602,25.029,1.885,0.383,1.057,2.571,18.182
272,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:07617-03293,2.052,1.861,0.260,1.556,2.143,4.529
273,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:07618-03296,0.410,1.643,0.000,1.643,1.643,2.562
274,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:07618-03929,0.821,2.660,0.304,2.444,2.875,3.843
275,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:07621-03175,1.231,2.644,0.403,2.333,3.100,3.624
276,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:07621-03177,0.410,2.083,0.000,2.083,2.083,2.562
277,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:07630-04048,7.386,2.489,0.534,1.727,3.625,11.530
